name_len,desc_len,mrtDisp,cityDisp,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,availability_30,availability_90,availability_365,accommodates,bedrooms,beds,amenities_Count,instant_bookable,price,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,host_response_time_a few days or more,host_response_time_unknown,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,neighbourhood_Ang Mo Kio,neighbourhood_Bedok,neighbourhood_Bishan,neighbourhood_Bukit Batok,neighbourhood_Bukit Merah,neighbourhood_Bukit Panjang,neighbourhood_Bukit Timah,neighbourhood_Central Water Catchment,neighbourhood_Choa Chu Kang,neighbourhood_Clementi,neighbourhood_Downtown Core,neighbourhood_Geylang,neighbourhood_Hougang,neighbourhood_Jurong East,neighbourhood_Jurong West,neighbourhood_Kallang,neighbourhood_Mandai,neighbourhood_Marina South,neighbourhood_Marine Parade,neighbourhood_Museum,neighbourhood_Newton,neighbourhood_Novena,neighbourhood_Orchard,neighbourhood_Outram,neighbourhood_Pasir Ris,neighbourhood_Punggol,neighbourhood_Queenstown,neighbourhood_River Valley,neighbourhood_Rochor,neighbourhood_Sembawang,neighbourhood_Sengkang,neighbourhood_Serangoon,neighbourhood_Singapore River,neighbourhood_Southern Islands,neighbourhood_Tampines,neighbourhood_Tanglin,neighbourhood_Toa Payoh,neighbourhood_Western Water Catchment,neighbourhood_Woodlands,neighbourhood_Yishun,neighbourhood_group_cleansed_Central Region,neighbourhood_group_cleansed_East Region,neighbourhood_group_cleansed_North Region,neighbourhood_group_cleansed_North-East Region,neighbourhood_group_cleansed_West Region,property_type_Apartment,property_type_Condominium,property_type_Home,property_type_Hostel,property_type_Hotel,property_type_House,property_type_Others,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,bathroom_qty_0,bathroom_qty_1,bathroom_qty_10,bathroom_qty_13,bathroom_qty_16,bathroom_qty_2,bathroom_qty_3,bathroom_qty_4,bathroom_qty_5,bathroom_qty_6,bathroom_qty_7,bathroom_qty_8,bathroom_qty_9,bathroom_qty_Private,bathroom_qty_Shared,bathroom_type_bath,bathroom_type_baths,bathroom_type_half-bath,bathroom_type_private,bathroom_type_shared
6,153,0.2699662827856928,2.5827257925411478,1.0,1.0,0,1,1,0.0,0.0,0.0,2,1.0,1.0,45,0,111.0,3,0.83,5.0,5.0,4.67,5.0,5.0,5.0,5.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,172,0.2216203135011793,2.1514283797408384,0.9,0.48,1,1,1,0.0,0.3666666666666666,0.336986301369863,1,1.0,1.0,23,0,126.0,1,0.04,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,147,0.4569201127538398,1.0251297768160923,1.0,0.97,1,1,1,0.4666666666666667,0.8111111111111111,0.2027397260273972,3,1.0,1.0,30,0,648.0,33,3.85,4.94,4.94,5.0,4.82,4.97,5.0,4.91,18,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,146,0.2378529777141896,0.9585753510839224,0.9,1.0,0,1,1,0.7333333333333333,0.9111111111111112,0.978082191780822,1,1.0,1.0,16,1,59.0,1,0.04,5.0,5.0,5.0,5.0,5.0,5.0,5.0,74,1,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,172,0.2831761290388537,1.9646567381910285,0.9,0.48,1,1,1,0.0,0.0888888888888888,0.2712328767123287,2,1.0,2.0,23,0,146.0,3,0.13,4.33,4.67,5.0,4.67,4.0,5.0,4.67,10,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11,180,0.3043167836665879,6.252212950707535,1.0,1.0,0,1,1,1.0,0.3888888888888889,0.6520547945205479,1,1.0,1.0,17,0,49.0,5,0.24,4.8,4.6,4.8,4.8,4.8,4.8,4.8,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,108,0.4296744218697333,3.847946312878037,1.0,0.44,0,1,1,0.9666666666666668,0.9888888888888888,0.9972602739726028,2,1.0,1.0,19,0,257.0,1,0.05,4.0,4.0,4.0,4.0,4.0,4.0,4.0,88,88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,160,0.2820021200439777,2.788694838917397,1.0,0.92,0,1,1,0.2,0.6555555555555556,0.3506849315068493,1,1.0,1.0,15,1,71.0,13,0.57,3.92,4.15,4.23,4.38,4.08,4.62,3.92,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,162,0.5422787961581897,3.158413204179479,1.0,0.8099871794871844,0,1,1,0.0,0.0,0.3726027397260274,2,1.0,1.0,16,1,475.0,1,0.05,3.0,3.0,4.0,1.0,3.0,5.0,3.0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,68,0.2172270059601933,5.397548144245879,0.0,1.0,0,1,1,1.0,1.0,1.0,1,1.0,1.0,22,1,53.0,1,0.11,1.0,1.0,3.0,1.0,1.0,5.0,3.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,148,1.2137200870934857,6.013841871566496,1.0,0.84,0,1,1,0.0,0.0,0.6958904109589041,2,1.0,1.0,24,1,127.0,3,0.14,4.0,3.67,3.67,4.0,4.0,4.0,3.33,143,143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,152,0.1966297679115691,0.9174013967838672,0.8,0.86,0,1,1,0.7333333333333333,0.9111111111111112,0.978082191780822,1,1.0,1.0,30,1,69.0,1,0.04,5.0,5.0,5.0,5.0,5.0,5.0,5.0,46,1,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,84,0.0866337628006244,2.3022471247605387,0.8,1.0,0,1,1,0.8666666666666667,0.9555555555555556,0.989041095890411,2,1.0,1.0,19,1,511.0,1,0.32,5.0,5.0,5.0,5.0,4.0,5.0,5.0,6,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,158,0.4467984505944417,1.9234170407377744,0.91,0.27,0,1,1,0.8333333333333334,0.9444444444444444,0.9863013698630136,2,1.0,1.0,36,0,414.0,2,0.19,5.0,5.0,5.0,5.0,5.0,5.0,5.0,217,199,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,159,0.5217117067816396,2.0624696351077434,0.91,0.27,0,1,1,0.0,0.0,0.726027397260274,4,2.0,2.0,30,0,400.0,1,0.19,4.0,4.0,4.0,3.0,4.0,5.0,3.0,217,199,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,78,0.918740886710886,4.250938191534522,1.0,1.0,0,1,0,0.7666666666666667,0.9222222222222224,0.9808219178082191,2,1.0,1.0,31,1,492.0,1,0.47,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,160,0.1523810781593148,0.3367815341666653,1.0,0.66,0,1,1,0.0,0.0,0.7479452054794521,2,1.0,1.0,25,0,112.0,12,0.51,4.58,4.92,4.67,4.75,4.58,4.92,4.67,11,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,152,0.2738828824333234,2.1739702031805788,0.89,1.0,0,1,0,0.2333333333333333,0.0777777777777777,0.736986301369863,2,1.0,1.0,34,1,640.0,1,0.04,5.0,5.0,5.0,5.0,5.0,5.0,5.0,9,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,154,0.329325747822083,2.144658847814777,0.89,1.0,0,1,0,0.0,0.0,0.5095890410958904,5,2.0,3.0,33,1,848.0,1,0.43,5.0,4.0,5.0,5.0,5.0,4.0,3.0,9,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,154,0.3345221612983341,2.1168213340349245,0.89,1.0,0,1,0,0.0,0.0,0.0,5,2.0,3.0,33,1,636.0,1,0.08,5.0,5.0,5.0,5.0,5.0,5.0,5.0,9,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,75,0.549082926672221,1.8742847904732172,1.0,1.0,1,1,1,0.0,0.0,0.7041095890410959,2,1.0,1.0,29,1,120.0,2,0.27,5.0,5.0,4.5,5.0,5.0,5.0,4.5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,151,1.6138069964611494,10.900059385967309,0.5,1.0,0,1,1,0.0,0.0,0.7013698630136986,4,2.0,3.0,38,1,647.0,1,0.41,5.0,5.0,5.0,5.0,5.0,4.0,5.0,6,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,151,0.4083191903476626,7.871502555626388,1.0,0.84,0,1,1,0.0,0.1111111111111111,0.0410958904109589,3,2.0,1.0,28,1,179.0,1,0.12,4.0,3.0,2.0,5.0,5.0,5.0,3.0,143,143,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,151,1.396848776725417,10.774352449466903,0.5,1.0,0,1,1,0.0,0.0,0.7095890410958904,6,3.0,4.0,37,1,722.0,4,2.0,4.0,4.5,4.25,4.75,4.5,4.5,4.0,6,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,151,1.5289648401494684,10.9253407207509,0.5,1.0,0,1,1,0.0,0.0,0.5232876712328767,6,3.0,4.0,37,1,578.0,1,0.08,5.0,5.0,4.0,5.0,5.0,5.0,4.0,6,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,164,0.3350158001870931,1.6645753278980495,1.0,1.0,1,1,1,0.7333333333333333,0.9111111111111112,0.9753424657534246,2,1.0,1.0,12,1,122.0,16,0.71,4.81,4.88,4.56,4.69,4.75,4.75,4.44,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,164,0.3357377785417211,1.86672527461602,1.0,0.99,0,1,1,0.8,0.9333333333333332,0.9808219178082191,2,1.0,1.0,13,1,166.0,7,0.4,4.43,4.43,4.29,4.14,4.14,4.29,4.29,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,166,0.3059939308975072,1.6372180719059497,1.0,0.97,1,1,1,0.7333333333333333,0.9111111111111112,0.978082191780822,2,1.0,1.0,12,1,108.0,5,0.22,5.0,4.6,5.0,4.8,4.8,4.8,4.6,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,78,0.9015199420354728,4.104481661565695,1.0,1.0,0,1,0,0.6666666666666666,0.8888888888888888,0.9726027397260274,2,1.0,2.0,30,1,552.0,1,0.23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,124,0.8411989209403018,8.09463434324337,1.0,0.99,0,1,1,0.0,0.1555555555555555,0.2876712328767123,1,1.0,1.0,44,1,40.0,10,0.47,4.7,4.9,4.6,4.9,4.9,4.8,4.7,30,13,17,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,156,0.146046737633484,0.9276716919634918,1.0,0.84,0,1,1,0.0,0.0,0.0,4,2.0,2.0,25,0,196.0,1,0.05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,143,143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,155,0.4830573089045928,1.4657416972103303,1.0,1.0,0,1,1,0.0,0.0,0.3589041095890411,7,3.0,4.0,40,1,749.0,1,0.28,5.0,5.0,5.0,5.0,5.0,5.0,4.0,9,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,112,0.2195810111146834,5.539854522184867,1.0,0.44,0,1,1,0.9666666666666668,0.9888888888888888,0.9972602739726028,2,1.0,1.0,13,0,170.0,1,0.35,5.0,5.0,5.0,5.0,5.0,5.0,5.0,88,88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,98,0.8337706389397799,2.87143638992502,1.0,0.94,0,1,1,0.9333333333333332,0.9666666666666668,0.9917808219178084,4,1.0,1.0,13,0,200.0,7,0.36,4.29,4.86,3.71,5.0,5.0,4.71,4.57,6,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,110,2.223014089686951,8.269515447013989,1.0,0.44,0,1,1,0.9666666666666668,0.9888888888888888,0.9972602739726028,6,3.0,3.0,18,0,575.0,1,0.05,4.0,4.0,5.0,5.0,5.0,5.0,4.0,88,88,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,145,0.5021882104125382,4.573973176228761,0.91,0.27,0,1,1,0.5,0.7666666666666667,0.9424657534246575,4,2.0,2.0,41,0,574.0,2,0.97,4.5,4.0,5.0,4.5,4.0,4.5,4.5,217,199,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,158,0.7511684866161377,10.221992123587176,0.91,0.27,0,1,1,0.9666666666666668,0.9888888888888888,0.9972602739726028,6,3.0,4.0,42,0,320.0,1,0.05,5.0,4.0,4.0,4.0,5.0,5.0,4.0,217,199,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,84,0.6039809921585328,7.106041915608641,0.8,0.92,0,1,1,0.0,0.0,0.0,4,2.0,2.0,14,0,246.0,1,0.06,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,172,0.3255501648310213,1.9374580070440004,0.9,0.48,1,1,1,0.0,0.3555555555555555,0.3342465753424657,1,1.0,1.0,23,0,126.0,1,0.06,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,143,0.6132935328389489,3.959718235736637,1.0,1.0,0,1,1,0.7,0.8777777777777778,0.96986301369863,2,1.0,1.0,13,1,350.0,32,1.62,4.88,4.81,4.91,4.97,4.97,4.81,4.59,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,6,0.7311598719001595,3.4866916777612253,0.0,1.0,0,1,1,1.0,1.0,1.0,1,1.0,1.0,15,0,424.0,1,0.11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,143,0.6493326794341574,3.794990634364836,1.0,1.0,0,1,1,0.5333333333333333,0.7777777777777778,0.926027397260274,2,1.0,2.0,12,1,263.0,3,0.2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,143,0.6749608632198448,3.8103234534064714,1.0,1.0,0,1,1,0.6,0.8666666666666667,0.9671232876712328,2,1.0,1.0,12,1,325.0,6,0.3,4.67,4.83,4.5,4.83,4.83,4.67,4.5,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,144,0.5466980623566726,4.015414710439218,1.0,1.0,0,1,1,0.7333333333333333,0.9111111111111112,0.978082191780822,2,1.0,1.0,11,1,413.0,10,0.51,4.8,4.8,4.9,4.8,5.0,4.7,4.5,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,145,0.4823211905914353,3.824799862393449,1.0,1.0,0,1,1,0.5,0.7777777777777778,0.926027397260274,2,1.0,1.0,14,1,377.0,16,0.79,4.56,4.56,4.31,4.88,4.81,4.69,4.44,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,156,0.1940313760744811,3.498019954817388,0.8,0.86,0,1,1,0.0,0.5666666666666667,0.8931506849315068,1,1.0,1.0,29,1,33.0,1,0.05,3.0,3.0,3.0,5.0,5.0,5.0,3.0,46,1,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
