price,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,bathroom_qty,bathroom_type,mrtDisp,nearestMRT,cityDisp
288.0,1.30213,103.8491,Apartment,Entire home/apt,8,3.0,5.0,2,baths,0.41791399228191467,Bencoolen,2.0961923901251924
400.0,1.27864,103.78706,Apartment,Entire home/apt,2,1.0,1.0,1,baths,0.6064172527977819,Pasir Panjang,7.016030178157307
268.0,1.2836,103.84368,Hotel,Hotel room,2,1.0,1.0,1,private,0.10758206104788959,Chinatown,0.7033680910277885
265.0,1.28152,103.84492,Hotel,Hotel room,2,1.0,1.0,1,private,0.367982011648544,Chinatown,0.5984100829399225
159.0,1.28155,103.84517,Hotel,Hotel room,1,1.0,1.0,1,private,0.3767363609610747,Chinatown,0.5711111242523789
351.0,1.28239,103.84502,Hotel,Hotel room,4,1.0,2.0,1,private,0.2873319826737867,Chinatown,0.5627840996793005
59.0,1.31068,103.86118,Apartment,Private room,1,1.0,1.0,3,shared,0.39534238953300416,Bendemeer,3.288429317217031
39.0,1.3147,103.88163,Apartment,Private room,1,1.0,1.0,3,shared,0.2339810972011518,Aljunied,4.955238444968058
236.0,1.29047,103.80677,Apartment,Entire home/apt,2,1.0,1.0,1,baths,0.498355578393184,Queenstown,4.87143500308733
288.0,1.30169,103.84974,Apartment,Entire home/apt,6,3.0,6.0,2,baths,0.3582979899375229,Bencoolen,2.0450817829085874
268.0,1.32045,103.86536,Apartment,Entire home/apt,6,3.0,5.0,2,baths,0.4137983912557319,Boon Keng,4.469890511657525
78.0,1.2834,103.84367,Condominium,Private room,1,1.0,1.0,3,baths,0.1297456972907369,Chinatown,0.7037761487786496
144.0,1.33527,103.7428,Condominium,Entire home/apt,2,1.0,1.0,1,baths,0.2358253867048772,Jurong East,13.244225782832878
51.0,1.3055,103.85357,Hostel,Shared room,2,1.0,10.0,4,shared,0.208291535283958,Jalan Besar,2.500229220389972
180.0,1.2951,103.82826,Condominium,Private room,1,1.0,1.0,1,shared,0.961156393813833,Tiong Bahru,2.7499790026868247
79.0,1.28351,103.84163,Apartment,Private room,1,1.0,1.0,1,private,0.25104370721255975,Chinatown,0.9307623046966068
49.0,1.31098,103.86005,Apartment,Private room,1,1.0,1.0,3,shared,0.45226563276698967,Bendemeer,3.2743753670007907
49.0,1.3147,103.88163,Apartment,Private room,1,1.0,1.0,3,shared,0.2339810972011518,Aljunied,4.955238444968058
165.0,1.33696,103.74286,Condominium,Entire home/apt,3,2.0,2.0,1,baths,0.4218024931685768,Jurong East,13.321325398389956
59.0,1.30834,103.86318,Apartment,Private room,1,1.0,1.0,3,baths,0.0848873521760537,Lavender,3.1463004265634895
98.0,1.3752,103.75193,Condominium,Private room,2,1.0,1.0,1,shared,1.2206574881679175,Bukit Panjang,14.942466380222728
288.0,1.30064,103.84873,Apartment,Entire home/apt,8,3.0,4.0,2,baths,0.27799384185691306,Bencoolen,1.9332846214466515
88.0,1.28534,103.84224,Condominium,Private room,1,1.0,1.0,3,shared,0.17648540365733412,Chinatown,0.8919824275753597
131.0,1.33517,103.74298,Condominium,Entire home/apt,2,1.0,1.0,1,baths,0.2307052248703979,Jurong East,13.221369657467257
75.0,1.29424,103.76741,Home,Private room,1,1.0,1.0,1,shared,1.89449913369737,Kent Ridge,9.26151635666313
70.0,1.38296,103.86942,Home,Private room,2,1.0,1.0,1,shared,2.63228486519738,Ang Mo Kio,11.290023568776027
288.0,1.30124,103.85181,Apartment,Entire home/apt,6,3.0,6.0,3,baths,0.27616826348405915,Rochor,2.0049617993133393
140.0,1.3111,103.85401,Condominium,Entire home/apt,2,1.0,2.0,1,baths,0.20002432694965586,Farrer Park,3.12320013439605
140.0,1.31072,103.85421,Apartment,Entire home/apt,2,1.0,1.0,1,baths,0.22992645814001333,Farrer Park,3.08467943085775
49.0,1.3101,103.8621,Apartment,Private room,1,1.0,1.0,3,shared,0.3040727679341295,Lavender,3.269541951925604
298.0,1.30091,103.84751,Apartment,Entire home/apt,8,3.0,6.0,2,baths,0.2713956222964373,Dhoby Ghaut,1.9776133247132335
59.0,1.31566,103.88067,Apartment,Private room,1,1.0,1.0,3,baths,0.24955186989535705,Aljunied,4.957024665713217
40.0,1.33817,103.92209,Home,Private room,2,4.0,1.0,4,shared,0.5526522500199497,Bedok North,10.072190858964856
69.0,1.31181,103.85895,Apartment,Private room,1,1.0,1.0,1,private,0.463518439396195,Farrer Park,3.322633890949883
215.0,1.3269,103.85245,Condominium,Entire home/apt,7,3.0,4.0,2,baths,0.8278746964709518,Toa Payoh,4.855749726162252
100.0,1.31588,103.90364,Apartment,Entire home/apt,2,1.0,1.0,1,baths,0.4448115362179187,Eunos,6.977193038275348
65.0,1.31056,103.92487,Condominium,Private room,2,1.0,1.0,1,shared,1.612284458741183,Bedok,8.857826025490748
39.0,1.3147,103.88163,Apartment,Private room,1,1.0,1.0,3,shared,0.2339810972011518,Aljunied,4.955238444968058
39.0,1.3147,103.88163,Apartment,Private room,1,1.0,1.0,3,shared,0.2339810972011518,Aljunied,4.955238444968058
49.0,1.31006,103.86226,Apartment,Private room,1,1.0,1.0,3,shared,0.29347699828216994,Lavender,3.272855301540306
59.0,1.31144,103.86032,Apartment,Private room,1,1.0,1.0,3,shared,0.39632882175004575,Bendemeer,3.3327141194427647
160.0,1.27499,103.84535,Apartment,Entire home/apt,2,1.0,1.0,1,baths,0.22139454756326848,Tanjong Pagar,1.0587957043925824
250.0,1.34036,103.87977,Apartment,Entire home/apt,3,2.0,4.0,3,baths,0.28525520377527935,Bartley,7.156016316472521
39.0,1.3147,103.88163,Apartment,Private room,1,1.0,1.0,3,shared,0.2339810972011518,Aljunied,4.955238444968058
48.0,1.30738,103.76242,Apartment,Private room,1,1.0,1.0,2,shared,0.8996142335909912,Clementi,10.097457993810682
70.0,1.35432,103.88926,Condominium,Entire home/apt,1,2.0,2.0,1,baths,0.7974537228523169,Kovan,9.022829069187187
59.0,1.2841,103.84253,Apartment,Private room,1,1.0,1.0,2,shared,0.13240007711337878,Chinatown,0.8351697632281164
198.0,1.30715,103.84713,Condominium,Entire home/apt,5,2.0,4.0,2,baths,0.2570210203775409,Little India,2.6711252255037987
105.0,1.28754,103.84993,Hostel,Hotel room,1,1.0,1.0,16,shared,0.3102647360566773,Clarke Quay,0.47153135535727764
120.0,1.28742,103.84822,Hostel,Hotel room,2,1.0,1.0,16,shared,0.18693328544732055,Clarke Quay,0.4990318961703836
55.0,1.28897,103.848,Hostel,Hotel room,1,1.0,1.0,16,baths,0.05330014127736626,Clarke Quay,0.6685301682567513
110.0,1.30909,103.85459,Apartment,Entire home/apt,2,1.0,2.0,1,baths,0.4003085184904203,Farrer Park,2.912762330193814
49.0,1.31017,103.86266,Apartment,Private room,1,1.0,1.0,3,shared,0.29353281733677705,Lavender,3.3026818507761053
250.0,1.2836,103.8294,Apartment,Entire home/apt,2,1.0,1.0,1,baths,0.42635964919303476,Tiong Bahru,2.2902869343883014
575.0,1.29702,103.80439,Apartment,Entire home/apt,6,3.0,3.0,2,baths,0.2925166945504907,Queenstown,5.294866272054059
300.0,1.30482,103.78462,Apartment,Entire home/apt,4,2.0,2.0,2,baths,0.6430298505636914,one-north,7.651865538634242
268.0,1.32868,103.86784,Condominium,Entire home/apt,6,3.0,3.0,2,baths,0.31114247206781115,Potong Pasir,5.4217661319184876
113.0,1.28976,103.84939,Condominium,Private room,2,1.0,1.0,1,private,0.22649740034552882,Clarke Quay,0.721513956793445
34.0,1.28612,103.83153,Hostel,Hotel room,1,1.0,1.0,1,shared,0.5107735755270116,Tiong Bahru,2.0770628304496204
28.0,1.2844,103.83353,Hostel,Hotel room,1,1.0,1.0,1,shared,0.7690950661374867,Tiong Bahru,1.8350042861004696
30.0,1.28471,103.83366,Hostel,Hotel room,1,1.0,1.0,1,shared,0.7729859087380824,Tiong Bahru,1.823225125329243
178.0,1.3142,103.85316,Apartment,Entire home/apt,5,2.0,2.0,1,baths,0.2546062637526289,Farrer Park,3.4538388873954786
69.0,1.3109,103.85846,Apartment,Private room,1,1.0,1.0,1,private,0.4452226293312211,Farrer Park,3.2098514993314384
34.0,1.28389,103.83154,Hostel,Hotel room,1,1.0,1.0,1,shared,0.5894882114187666,Tiong Bahru,2.05319449243697
36.0,1.28584,103.83342,Hostel,Hotel room,1,1.0,1.0,1,shared,0.7229687323085807,Tiong Bahru,1.8646650596496503
405.0,1.31197,103.76126,Apartment,Entire home/apt,6,3.0,3.0,2,baths,0.5601609896831307,Clementi,10.367245021858478
26.0,1.28426,103.8336,Hostel,Hotel room,1,1.0,1.0,1,shared,0.7814375951642537,Tiong Bahru,1.8262639987062752
32.0,1.28454,103.83187,Hostel,Hotel room,1,1.0,1.0,1,shared,0.5904392455549403,Tiong Bahru,2.0201715598477543
82.0,1.3112,103.7953,Condominium,Private room,2,1.0,1.0,1,private,0.0910531408688073,Holland Village,6.82647814172207
98.0,1.28844,103.84782,Hostel,Hotel room,2,1.0,1.0,13,baths,0.0656368255612147,Clarke Quay,0.6207993221098759
208.0,1.32253,103.85245,Apartment,Entire home/apt,6,2.0,2.0,2,baths,1.0414830895145606,Novena,4.370677191844008
160.0,1.28549,103.83389,Apartment,Entire home/apt,2,1.0,1.0,1,baths,0.7798760515275998,Tiong Bahru,1.8073829155818217
280.0,1.29104,103.82984,Apartment,Entire home/apt,5,2.0,2.0,3,baths,0.592873913019704,Tiong Bahru,2.400701818479514
325.0,1.28833,103.83704,Apartment,Entire home/apt,6,3.0,3.0,3,baths,0.8433340796920428,Chinatown,1.545483309866692
330.0,1.31864,103.84894,Apartment,Entire home/apt,2,1.0,1.0,1,baths,0.6360473659154082,Novena,3.9314004954596946
180.0,1.34197,103.77331,Apartment,Entire home/apt,2,1.0,1.0,1,baths,0.26675391223971545,Beauty World,10.735041724724914
180.0,1.33984,103.77312,Apartment,Entire home/apt,2,1.0,1.0,1,baths,0.34600327717416185,Beauty World,10.609787350827823
180.0,1.33957,103.77295,Apartment,Entire home/apt,2,1.0,1.0,1,baths,0.3788654409698063,Beauty World,10.60727936839098
180.0,1.34023,103.77124,Apartment,Entire home/apt,2,1.0,1.0,1,baths,0.5169876237242438,Beauty World,10.804197801171021
390.0,1.31197,103.76135,Apartment,Entire home/apt,6,3.0,3.0,2,baths,0.552089307911447,Clementi,10.357725260097117
320.0,1.29204,103.8068,Apartment,Entire home/apt,2,1.0,1.0,1,baths,0.3298189681829409,Queenstown,4.899761904189033
300.0,1.31932,103.84737,Apartment,Entire home/apt,2,1.0,2.0,1,baths,0.4489892516938986,Novena,4.015903470119499
290.0,1.29828,103.83866,Condominium,Entire home/apt,2,1.0,1.0,1,baths,0.24908145532934042,Somerset,2.0889609332782477
60.0,1.30693,103.76314,Apartment,Private room,1,1.0,1.0,1,private,0.9220606247261158,Clementi,10.007051991582907
60.0,1.35731,103.86381,Home,Private room,1,1.0,1.0,1,shared,0.6552332172418001,Lorong Chuan,8.371516349686429
229.0,1.30971,103.85948,Hostel,Hotel room,8,1.0,8.0,3,shared,0.4723928969844353,Lavender,3.120032679567059
150.0,1.31167,103.85816,Hostel,Hotel room,6,1.0,6.0,3,shared,0.3823454718067259,Farrer Park,3.28243725555589
98.0,1.31691,103.85723,Apartment,Entire home/apt,3,1.0,1.0,1,baths,0.5385631014967908,Farrer Park,3.8227149331628434
180.0,1.31055,103.85994,Hostel,Hotel room,6,1.0,6.0,0,baths,0.48684603523825676,Lavender,3.2252620997708563
52.0,1.28864,103.85,Hostel,Hotel room,1,1.0,1.0,16,baths,0.2777165444461039,Clarke Quay,0.593781728447051
75.0,1.28848,103.84794,Hostel,Hotel room,2,1.0,1.0,13,baths,0.06992333535568494,Clarke Quay,0.6198451325744462
75.0,1.28809,103.84895,Hostel,Hotel room,2,1.0,1.0,13,shared,0.18536221241827194,Clarke Quay,0.5452647214404113
53.0,1.31477,103.855,Apartment,Private room,3,1.0,1.0,3,shared,0.23294391058119218,Farrer Park,3.5431785834190035
95.0,1.31689,103.85484,Apartment,Private room,2,1.0,1.0,2,baths,0.4682559953512092,Farrer Park,3.7735974102388217
476.0,1.30268,103.83166,Apartment,Entire home/apt,5,2.0,3.0,2,baths,0.1520462508675906,Orchard,2.9665729000307817
193.0,1.35286,103.8205,Apartment,Entire home/apt,3,1.0,1.0,2,baths,2.1114867109773363,Marymount,8.40121550651868
661.0,1.3035,103.83194,Apartment,Entire home/apt,7,3.0,4.0,2,baths,0.062365836286611256,Orchard,3.012622193878584
586.0,1.3022,103.83329,Condominium,Entire home/apt,5,2.0,3.0,2,baths,0.26388924642856376,Orchard,2.804876833445558
661.0,1.30364,103.83197,Condominium,Entire home/apt,7,3.0,4.0,2,baths,0.048782663732809844,Orchard,3.0220336341223284
85.0,1.43479,103.80013,Apartment,Private room,1,1.0,1.0,1,shared,1.5449456787734848,Woodlands,17.733728206952236
208.0,1.32793,103.86388,Apartment,Entire home/apt,6,2.0,2.0,2,baths,0.6620756624842127,Potong Pasir,5.196976926182446
410.0,1.29922,103.84289,Apartment,Entire home/apt,5,2.0,3.0,2,baths,0.32343305420789475,Dhoby Ghaut,1.9386658259173781
170.0,1.29057,103.84984,Condominium,Private room,2,1.0,1.0,1,private,0.3145598058040686,Clarke Quay,0.808583887623539
581.0,1.30062,103.84313,Apartment,Entire home/apt,7,3.0,4.0,2,baths,0.3377347337168785,Dhoby Ghaut,2.0717983192552
557.0,1.29869,103.84119,Apartment,Entire home/apt,5,2.0,3.0,2,baths,0.36761443055998033,Somerset,1.9717267670957939
581.0,1.29912,103.84106,Apartment,Entire home/apt,7,3.0,4.0,2,baths,0.3308012217916586,Somerset,2.0204345455782895
40.0,1.4315,103.77812,Home,Private room,2,1.0,2.0,1,shared,0.4573254717720984,Marsiling,18.314161249225304
45.0,1.31623,103.9,Home,Private room,2,1.0,2.0,2,shared,0.5113205404778982,Eunos,6.65602503279096
69.0,1.34546,103.72175,Condominium,Private room,1,1.0,1.0,1,shared,0.17002759386760555,Lakeside,15.844137045244917
631.0,1.31034,103.83846,Apartment,Entire home/apt,6,3.0,4.0,2,baths,0.3911273306784502,Newton,3.268955677370733
60.0,1.31249,103.88851,Apartment,Private room,2,1.0,1.0,1,private,0.4479302913961169,Dakota,5.372362775500007
410.0,1.29182,103.84055,Apartment,Entire home/apt,5,2.0,3.0,2,baths,0.45304783768483714,Fort Canning,1.4146173683551249
298.0,1.31736,103.85228,Apartment,Entire home/apt,6,3.0,6.0,2,baths,0.5949371845313909,Farrer Park,3.7957761498818745
435.0,1.30062,103.83062,Condominium,Entire home/apt,3,1.0,1.0,1,baths,0.4020915494506723,Orchard,2.889737140911595
130.0,1.30353,103.85038,Apartment,Shared room,4,1.0,4.0,0,baths,0.24480436783022153,Rochor,2.249873086414311
431.0,1.29184,103.84229,Apartment,Entire home/apt,5,2.0,3.0,2,baths,0.2601698923357847,Fort Canning,1.2792059363073303
73.0,1.31292,103.79761,Apartment,Private room,1,1.0,1.0,1,shared,0.2540090050193337,Holland Village,6.690810238086991
159.0,1.28072,103.85373,Condominium,Entire home/apt,1,3.0,3.0,2,baths,0.1713145687345737,Downtown,0.504222004059764
155.0,1.27553,103.84522,Condominium,Entire home/apt,2,1.0,1.0,1,baths,0.19689484540407792,Tanjong Pagar,1.0143155792472176
200.0,1.30751,103.83773,Condominium,Entire home/apt,4,2.0,2.0,2,baths,0.7034970687743609,Newton,3.0178763754469458
30.0,1.31117,103.86214,Apartment,Private room,1,1.0,1.0,3,shared,0.29810441971069085,Bendemeer,3.3801127254300254
120.0,1.39158,103.89581,Condominium,Private room,1,1.0,1.0,1,private,0.03892825382051716,Sengkang,13.07285834305941
250.0,1.28906,103.84943,Hostel,Hotel room,6,3.0,3.0,1,private,0.2125763152605604,Clarke Quay,0.6436104982551407
180.0,1.3252,103.84058,Condominium,Entire home/apt,2,1.0,1.0,1,baths,0.6493135184906093,Novena,4.775308190551765
200.0,1.3029,103.86337,Apartment,Entire home/apt,2,1.0,1.0,1,baths,0.2901297162329427,Nicoll Highway,2.637986663680626
105.0,1.32707,103.94985,Apartment,Entire home/apt,2,1.0,1.0,1,baths,0.3756792191581749,Tanah Merah,12.120091433816505
85.0,1.43519,103.79981,Apartment,Private room,1,1.0,1.0,1,shared,1.5032851236251714,Woodlands,17.7871083230737
86.0,1.31878,103.85252,Apartment,Entire home/apt,2,1.0,1.0,2,baths,0.7270422813069233,Farrer Park,3.9551349553540898
510.0,1.3529,103.81887,Condominium,Entire home/apt,6,3.0,3.0,2,baths,2.290177017756924,Marymount,8.47764884572455
113.0,1.30286,103.86332,Condominium,Entire home/apt,2,1.0,1.0,1,baths,0.2859088332384232,Nicoll Highway,2.6311811691021005
126.0,1.30326,103.86108,Condominium,Entire home/apt,2,1.0,1.0,1,baths,0.4222235250121916,Nicoll Highway,2.5383317646974297
114.0,1.30302,103.86283,Condominium,Entire home/apt,2,1.0,1.0,1,baths,0.3110471902317619,Nicoll Highway,2.6158118804018966
144.0,1.3032,103.86256,Condominium,Entire home/apt,2,1.0,1.0,1,baths,0.3381203997023225,Nicoll Highway,2.616473025800668
121.0,1.30252,103.86128,Condominium,Entire home/apt,2,1.0,1.0,1,baths,0.345709747125059,Nicoll Highway,2.4778845497491186
156.0,1.30332,103.86344,Condominium,Entire home/apt,2,1.0,1.0,1,baths,0.33670018942876623,Nicoll Highway,2.6810283995053483
150.0,1.33185,103.86606,Condominium,Entire home/apt,2,1.0,1.0,1,baths,0.30803495107703005,Potong Pasir,5.686073014508898
250.0,1.31603,103.84066,Apartment,Entire home/apt,3,1.0,1.0,1,baths,0.3819782220570832,Newton,3.784626477936997
50.0,1.36866,103.89943,Apartment,Private room,1,1.0,1.0,2,shared,0.8252587838203335,Hougang,10.967435006186614
158.0,1.32878,103.84832,Apartment,Entire home/apt,4,1.0,1.0,1,baths,0.4148881953345388,Toa Payoh,5.060599556216127
298.0,1.31675,103.85099,Condominium,Entire home/apt,6,3.0,3.0,3,baths,0.625417039843277,Farrer Park,3.7211032718886035
113.0,1.28018,103.7856,Home,Private room,1,1.0,1.0,1,shared,0.5195717368021833,Haw Par Villa,7.167572449599312
40.0,1.33835,103.70369,Apartment,Private room,2,2.0,1.0,1,private,0.23834583027828726,Boon Lay,17.3784479710519
1000.0,1.26586,103.8101,Condominium,Entire home/apt,8,3.0,4.0,2,baths,0.5464142631600141,Telok Blangah,4.840979547052407
59.0,1.28456,103.83405,Apartment,Private room,1,1.0,1.0,2,shared,0.7641675643264128,Outram Park,1.7786429832671926
59.0,1.28456,103.83405,Apartment,Private room,1,1.0,1.0,2,shared,0.7641675643264128,Outram Park,1.7786429832671926
59.0,1.28355,103.83323,Apartment,Private room,1,1.0,1.0,2,shared,0.7733720022295449,Tiong Bahru,1.864480935633733
59.0,1.28456,103.83405,Apartment,Private room,1,1.0,1.0,2,shared,0.7641675643264128,Outram Park,1.7786429832671926
350.0,1.31875,103.84413,Apartment,Entire home/apt,4,2.0,2.0,2,baths,0.16930404262215007,Novena,3.995512701184099
1000.0,1.26705,103.81141,Condominium,Entire home/apt,8,3.0,4.0,2,baths,0.44723145130420644,Telok Blangah,4.654962703400847
1000.0,1.267,103.81143,Condominium,Entire home/apt,8,3.0,4.0,2,baths,0.453218977500204,Telok Blangah,4.655075712655272
35.0,1.43058,103.77839,Home,Private room,1,1.0,1.0,1,shared,0.5211050410790511,Marsiling,18.20902603447129
298.0,1.29593,103.8375,Apartment,Entire home/apt,9,3.0,4.0,2,baths,0.5193991821956504,Somerset,1.9756701611413952
530.0,1.29388,103.828,Condominium,Entire home/apt,5,2.0,2.0,2,baths,0.8227309514271536,Tiong Bahru,2.713915499709574
475.0,1.29387,103.82651,Apartment,Entire home/apt,5,2.0,2.0,2,baths,0.8149017022428041,Tiong Bahru,2.863626211877657
530.0,1.29386,103.82652,Condominium,Entire home/apt,2,1.0,1.0,1,baths,0.8137248421429655,Tiong Bahru,2.8621561672239935
528.0,1.31259,103.75838,Condominium,Entire home/apt,6,3.0,3.0,2,baths,0.8162224449274479,Clementi,10.693140859214836
220.0,1.28138,103.85332,Apartment,Hotel room,2,1.0,2.0,1,private,0.21790519492635851,Downtown,0.4263759318572258
180.0,1.27338,103.84546,Apartment,Entire home/apt,2,1.0,1.0,1,baths,0.3645417583372462,Tanjong Pagar,1.213034573002083
72.0,1.34218,103.71697,Condominium,Private room,2,1.0,1.0,1,private,0.4844449091631761,Lakeside,16.172882139389394
48.0,1.2841,103.84253,Apartment,Private room,1,1.0,1.0,1,private,0.13240007711337878,Chinatown,0.8351697632281164
188.0,1.34193,103.71764,Condominium,Private room,2,1.0,1.0,1,private,0.4364846601209745,Lakeside,16.09352474165382
110.0,1.30686,103.89806,Condominium,Entire home/apt,2,1.0,1.0,1,baths,1.0421880376812167,Dakota,5.950399064413815
155.0,1.34179,103.71839,Condominium,Private room,2,1.0,1.0,1,baths,0.38376227402637114,Lakeside,16.011003635839767
26.0,1.31462,103.8587,Hostel,Shared room,6,1.0,6.0,7,shared,0.4771469307627548,Farrer Park,3.614427685834933
26.0,1.31599,103.8604,Hostel,Shared room,4,1.0,4.0,7,shared,0.39531731310265955,Bendemeer,3.814397199224529
104.0,1.31649,103.85976,Hostel,Private room,4,1.0,4.0,7,shared,0.45244682783601736,Boon Keng,3.846746631637079
59.0,1.31045,103.86321,Apartment,Private room,1,1.0,1.0,3,baths,0.31952196860809673,Lavender,3.3571656664876515
490.0,1.31354,103.75811,Apartment,Entire home/apt,6,3.0,3.0,2,baths,0.8184598497322124,Clementi,10.754291221001749
56.0,1.31656,103.85981,Hostel,Shared room,2,1.0,4.0,7,shared,0.44297228574261177,Boon Keng,3.855783273930119
200.0,1.31498,103.86018,Hostel,Private room,8,1.0,4.0,7,shared,0.3554049471681848,Bendemeer,3.6999760299603324
550.0,1.29298,103.84194,Apartment,Entire home/apt,7,3.0,4.0,2,baths,0.3336576210101708,Fort Canning,1.4004982583642394
587.0,1.29261,103.84249,Apartment,Entire home/apt,7,3.0,4.0,2,baths,0.2607113921752997,Fort Canning,1.329921540336532
674.0,1.29312,103.84215,Apartment,Entire home/apt,7,3.0,4.0,2,baths,0.3207328747215708,Fort Canning,1.3978055498285546
90.0,1.36658,103.82952,Condominium,Shared room,2,1.0,1.0,1,shared,2.218241771416167,Marymount,9.536081573623173
110.0,1.31114,103.873,Hostel,Hotel room,2,1.0,1.0,2,shared,0.18615331465106447,Kallang,4.015042434154184
93.0,1.31357,103.85742,Condominium,Entire home/apt,2,1.0,1.0,1,baths,0.30007791536641804,Farrer Park,3.4654728189508623
105.0,1.31227,103.85819,Condominium,Entire home/apt,2,1.0,1.0,1,baths,0.3716416591358036,Farrer Park,3.347512314621489
188.0,1.30318,103.86115,Condominium,Entire home/apt,4,2.0,2.0,1,baths,0.41041706831348845,Nicoll Highway,2.5343541406807555
59.0,1.28305,103.84279,Apartment,Private room,1,1.0,1.0,2,shared,0.1924928211212459,Chinatown,0.8019974049089189
158.0,1.32645,103.84729,Apartment,Entire home/apt,4,1.0,1.0,1,baths,0.662365577920166,Toa Payoh,4.80751616409454
600.0,1.36856,103.94425,Condominium,Shared room,6,1.0,2.0,2,shared,0.7685348206318514,Pasir Ris,14.12990323688734
198.0,1.30974,103.87619,Apartment,Entire home/apt,6,2.0,2.0,2,baths,0.5714631350838648,Kallang,4.137650252276189
49.0,1.31101,103.86232,Apartment,Private room,1,1.0,1.0,3,shared,0.30859114031865553,Bendemeer,3.3718864661704457
355.0,1.27427,103.84092,Apartment,Entire home/apt,2,1.0,1.0,1,baths,0.6916518794156744,Tanjong Pagar,1.4237583985496316
140.0,1.3042,103.85488,Hotel,Private room,2,1.0,2.0,1,baths,0.1627405862233189,Jalan Besar,2.386455381853662
136.0,1.31377,103.85808,Condominium,Entire home/apt,2,1.0,1.0,1,baths,0.3766894737358568,Farrer Park,3.5051570828457432
60.0,1.36321,103.96706,Home,Private room,2,1.0,1.0,1,private,1.4994411938840422,Tampines East,15.75730481376534
181.0,1.27384,103.84411,Condominium,Entire home/apt,2,1.0,1.0,1,baths,0.4093797484207368,Tanjong Pagar,1.2390466699744052
140.0,1.30636,103.85447,Hotel,Private room,2,1.0,2.0,1,baths,0.14068345259395806,Jalan Besar,2.6118640228743786
140.0,1.30619,103.85316,Hotel,Private room,2,1.0,2.0,1,baths,0.26355117647123755,Jalan Besar,2.5693826800094444
140.0,1.30464,103.85324,Hotel,Private room,2,1.0,2.0,1,baths,0.13680054877092493,Rochor,2.400083013398541
155.0,1.30418,103.8535,Hotel,Private room,2,1.0,1.0,1,private,0.12075625402679543,Rochor,2.354129200985152
155.0,1.30422,103.85366,Hotel,Private room,2,1.0,1.0,1,baths,0.1382937436239776,Rochor,2.3615153720396496
155.0,1.3049,103.85297,Hotel,Private room,2,1.0,1.0,1,baths,0.1507767403556895,Rochor,2.4244005932394606
90.0,1.3245,103.85045,Hotel,Private room,1,1.0,1.0,1,private,0.924074041899385,Novena,4.581510420578885
90.0,1.32599,103.84926,Hotel,Private room,1,1.0,1.0,1,baths,0.7415754110036358,Toa Payoh,4.747630721584921
90.0,1.32449,103.84881,Hotel,Private room,1,1.0,1.0,1,baths,0.7749209722668403,Novena,4.58203539368551
90.0,1.32585,103.85087,Hotel,Private room,1,1.0,1.0,1,baths,0.8227987860964434,Toa Payoh,4.732339043975565
120.0,1.32645,103.8511,Hotel,Private room,2,1.0,1.0,1,private,0.7774094486388987,Toa Payoh,4.799625700930798
120.0,1.32441,103.85074,Hotel,Private room,2,1.0,1.0,1,baths,0.9464302956102478,Novena,4.571969884249406
198.0,1.31283,103.88707,Apartment,Entire home/apt,6,2.0,3.0,1,baths,0.5221807818224272,Dakota,5.26916934294842
264.0,1.27427,103.84092,Hotel,Private room,2,1.0,1.0,1,private,0.6916518794156744,Tanjong Pagar,1.4237583985496316
39.0,1.3147,103.88163,Apartment,Private room,1,1.0,1.0,3,shared,0.2339810972011518,Aljunied,4.955238444968058
78.0,1.28171,103.83144,Home,Private room,1,1.0,1.0,2,shared,0.7339733051756121,Tiong Bahru,2.070824802944162
320.0,1.29906,103.85187,Apartment,Entire home/apt,2,1.0,1.0,1,baths,0.21945350230843932,Bencoolen,1.764721360249499
480.0,1.29315,103.84273,Condominium,Entire home/apt,5,2.0,3.0,2,baths,0.26966636272373223,Fort Canning,1.3611689769662518
525.0,1.29153,103.84279,Apartment,Entire home/apt,5,2.0,3.0,2,baths,0.2038560565239693,Fort Canning,1.2165105563551413
49.0,1.31068,103.86118,Apartment,Private room,1,1.0,1.0,3,shared,0.39534238953300416,Bendemeer,3.288429317217031
40.0,1.37289,103.83705,Home,Private room,2,1.0,1.0,1,shared,1.3190283728665335,Yio Chu Kang,10.065446271485722
40.0,1.37338,103.83949,Home,Private room,2,1.0,1.0,1,private,1.110886455881632,Yio Chu Kang,10.084362145635282
241.0,1.27427,103.84092,Hotel,Private room,2,1.0,1.0,1,private,0.6916518794156744,Tanjong Pagar,1.4237583985496316
200.0,1.29722,103.85346,Apartment,Private room,2,1.0,1.0,1,private,0.3063364502512701,Bras Basah,1.5949108871763766
172.0,1.27584,103.84549,Condominium,Entire home/apt,2,1.0,1.0,1,baths,0.15476390447230345,Tanjong Pagar,0.9692586088214553
144.0,1.32001,103.88205,Condominium,Entire home/apt,2,1.0,1.0,1,baths,0.40107329725718793,Aljunied,5.4181752589046175
134.0,1.27533,103.84535,Condominium,Entire home/apt,2,1.0,1.0,1,baths,0.19676392526406514,Tanjong Pagar,1.025967436627178
134.0,1.2754,103.84577,Condominium,Entire home/apt,2,1.0,1.0,1,baths,0.15613821383506293,Tanjong Pagar,0.9963847375842523
170.0,1.27391,103.84374,Apartment,Entire home/apt,2,1.0,1.0,1,baths,0.4350561530038671,Tanjong Pagar,1.2547821025868333
