price,latitude,longitude,property_type,room_type,bedrooms,beds,bathroom_qty,bathroom_type
165.0,1.34665,103.72435,Apartment,Entire home/apt,2.0,2.0,2.0,baths
210.0,1.33106,103.86605,Apartment,Entire home/apt,2.0,2.0,2.0,baths
238.0,1.31335,103.88536,Apartment,Entire home/apt,3.0,6.0,2.0,baths
248.0,1.3117,103.87797,Apartment,Entire home/apt,3.0,3.0,2.0,baths
150.0,1.31309,103.87599,Apartment,Entire home/apt,3.0,3.0,2.0,baths
165.0,1.31394,103.85861,Apartment,Entire home/apt,2.0,1.0,1.0,baths
100.0,1.31445,103.83125,Apartment,Private room,1.0,1.0,2.0,baths
464.0,1.28008,103.85375,Apartment,Entire home/apt,2.0,2.0,2.0,baths
464.0,1.28044,103.85132,Apartment,Entire home/apt,2.0,2.0,2.0,baths
500.0,1.3124,103.82537,Apartment,Entire home/apt,2.0,4.0,2.0,baths
495.0,1.31405,103.82495,Apartment,Entire home/apt,2.0,4.0,2.0,baths
49.0,1.31068,103.86118,Apartment,Private room,1.0,1.0,3.0,shared
129.0,1.31189,103.86001,Apartment,Entire home/apt,1.0,1.0,1.0,baths
136.0,1.31246,103.85964,Apartment,Entire home/apt,1.0,1.0,1.0,baths
174.0,1.3045,103.85812,Hotel,Hotel room,1.0,2.0,1.0,private
500.0,1.31237,103.82479,Apartment,Entire home/apt,2.0,4.0,2.0,baths
425.0,1.31391,103.82689,Apartment,Entire home/apt,2.0,4.0,2.0,baths
222.0,1.30342,103.85841,Hotel,Hotel room,1.0,2.0,1.0,private
49.0,1.3119,103.86136,Apartment,Private room,1.0,1.0,3.0,shared
188.0,1.30488,103.85845,Hotel,Hotel room,1.0,1.0,1.0,private
163.0,1.28956,103.85074,Apartment,Private room,1.0,1.0,1.0,private
346.0,1.30329,103.85847,Hotel,Hotel room,1.0,1.0,1.0,private
237.0,1.30442,103.85835,Hotel,Hotel room,1.0,1.0,1.0,private
331.0,1.30303,103.85958,Hotel,Private room,1.0,2.0,1.0,private
148.0,1.31579,103.85619,Apartment,Entire home/apt,1.0,1.0,1.0,baths
307.0,1.30456,103.85851,Hotel,Hotel room,1.0,1.0,1.0,private
381.0,1.30457,103.86025,Hotel,Hotel room,1.0,2.0,1.0,private
86.0,1.31688,103.86045,Apartment,Private room,1.0,1.0,1.0,shared
169.0,1.27429,103.84513,Apartment,Entire home/apt,1.0,1.0,1.0,baths
86.0,1.31713,103.86046,Apartment,Private room,1.0,1.0,1.0,shared
49.0,1.31158,103.8609,Apartment,Private room,1.0,1.0,3.0,shared
40.0,1.42997,103.77846,Apartment,Private room,1.0,2.0,1.0,shared
150.0,1.30824,103.79696,House,Entire home/apt,4.0,2.0,2.0,baths
150.0,1.30845,103.79902,House,Entire home/apt,2.0,2.0,1.0,baths
70.0,1.33358,103.73832,Apartment,Private room,1.0,2.0,1.0,baths
450.0,1.32204,103.85153,Apartment,Entire home/apt,2.0,3.0,2.0,baths
183.0,1.27222,103.83564,Apartment,Entire home/apt,1.0,1.0,1.0,baths
440.0,1.31989,103.85361,Apartment,Entire home/apt,2.0,3.0,2.0,baths
90.0,1.35855,103.88282,Apartment,Entire home/apt,1.0,1.0,1.0,baths
99.0,1.35789,103.82738,Apartment,Entire home/apt,2.0,2.0,3.0,baths
75.0,1.30275,103.7841,Apartment,Private room,1.0,1.0,2.0,shared
331.0,1.27536,103.83988,Apartment,Private room,1.0,1.0,1.0,private
49.0,1.3097,103.86076,Apartment,Private room,1.0,1.0,3.0,shared
550.0,1.31762,103.82767,Apartment,Entire home/apt,3.0,4.0,2.0,baths
49.0,1.30959,103.86141,Apartment,Private room,1.0,1.0,3.0,shared
550.0,1.29044,103.84097,Apartment,Entire home/apt,3.0,4.0,2.0,baths
574.0,1.31055,103.83819,Apartment,Entire home/apt,2.0,2.0,2.0,baths
406.0,1.30859,103.84014,Apartment,Entire home/apt,2.0,2.0,2.0,baths
525.0,1.30819,103.83488,Apartment,Entire home/apt,2.0,2.0,2.0,baths
375.0,1.30596,103.83483,Apartment,Entire home/apt,2.0,2.0,2.0,baths
441.0,1.28772,103.844,Apartment,Entire home/apt,2.0,3.0,1.0,baths
510.0,1.30818,103.83461,Apartment,Entire home/apt,3.0,4.0,2.0,baths
298.0,1.31665,103.85276,Apartment,Entire home/apt,3.0,3.0,2.0,baths
18.0,1.29432,103.80477,Apartment,Private room,4.0,1.0,1.0,baths
98.0,1.31641,103.85682,Apartment,Entire home/apt,1.0,1.0,1.0,baths
70.0,1.31573,103.80362,Apartment,Private room,1.0,1.0,1.0,private
49.0,1.30953,103.86042,Apartment,Private room,1.0,1.0,3.0,shared
49.0,1.30973,103.86054,Apartment,Private room,1.0,1.0,3.0,shared
344.0,1.30507,103.85975,Hotel,Private room,1.0,3.0,1.0,private
150.0,1.3725,103.87352,Apartment,Private room,1.0,1.0,1.0,private
39.0,1.3147,103.88163,Apartment,Private room,1.0,1.0,3.0,shared
136.0,1.31347,103.85777,Apartment,Entire home/apt,1.0,1.0,1.0,baths
49.0,1.30968,103.86086,Apartment,Private room,1.0,1.0,3.0,shared
179.0,1.31781,103.84667,Apartment,Entire home/apt,1.0,1.0,1.0,baths
169.0,1.31754,103.84687,Apartment,Entire home/apt,1.0,1.0,1.0,baths
189.0,1.31801,103.84881,Apartment,Entire home/apt,1.0,1.0,1.0,baths
258.0,1.31932,103.84659,Apartment,Entire home/apt,1.0,1.0,1.0,baths
49.0,1.3109,103.86021,Apartment,Private room,1.0,1.0,3.0,shared
165.0,1.31386,103.85931,Apartment,Entire home/apt,2.0,2.0,1.0,baths
180.0,1.27316,103.84638,Apartment,Entire home/apt,1.0,2.0,1.0,baths
50.0,1.4156,103.84413,Apartment,Private room,1.0,1.0,4.0,shared
228.0,1.2758,103.84006,Apartment,Entire home/apt,1.0,1.0,2.0,baths
80.0,1.3481,103.9596,Apartment,Private room,1.0,1.0,2.0,baths
128.0,1.33637,103.74151,Apartment,Private room,1.0,1.0,2.0,baths
49.0,1.30965,103.86186,Apartment,Private room,1.0,1.0,3.0,shared
280.0,1.29232,103.76172,House,Entire home/apt,2.0,4.0,1.0,baths
90.0,1.32025,103.95725,Apartment,Entire home/apt,1.0,1.0,1.0,baths
278.0,1.32206,103.86545,Apartment,Entire home/apt,3.0,5.0,2.0,baths
288.0,1.31958,103.9094,Apartment,Entire home/apt,3.0,4.0,1.0,baths
198.0,1.31767,103.90779,Apartment,Entire home/apt,2.0,3.0,1.0,baths
178.0,1.31081,103.88507,Apartment,Entire home/apt,2.0,2.0,1.0,baths
148.0,1.31403,103.85692,Apartment,Entire home/apt,1.0,1.0,1.0,baths
198.0,1.32631,103.84837,Apartment,Entire home/apt,2.0,2.0,2.0,baths
288.0,1.32449,103.84685,Apartment,Entire home/apt,3.0,5.0,2.0,baths
198.0,1.32828,103.86369,Apartment,Entire home/apt,2.0,2.0,1.0,baths
540.0,1.30696,103.83596,Apartment,Entire home/apt,1.0,1.0,1.0,baths
495.0,1.30696,103.83596,Apartment,Entire home/apt,1.0,1.0,1.0,baths
475.0,1.30599,103.83708,Apartment,Entire home/apt,1.0,1.0,1.0,baths
195.0,1.32354,103.85406,Apartment,Entire home/apt,2.0,2.0,2.0,baths
220.0,1.31418,103.90769,Apartment,Entire home/apt,2.0,5.0,2.0,baths
30.0,1.32744,103.86243,Apartment,Private room,1.0,1.0,1.0,shared
172.0,1.27996,103.8464,Apartment,Entire home/apt,1.0,1.0,1.0,baths
125.0,1.2748,103.84702,Apartment,Entire home/apt,1.0,1.0,1.0,baths
400.0,1.29452,103.83706,Apartment,Entire home/apt,3.0,3.0,2.0,baths
67.0,1.2907,103.82812,Apartment,Private room,1.0,2.0,1.0,shared
546.0,1.37667,103.87967,Apartment,Entire home/apt,2.0,3.0,2.0,baths
118.0,1.3223,103.75713,Apartment,Private room,1.0,1.0,1.0,private
40.0,1.32588,103.86234,Apartment,Private room,1.0,1.0,2.0,shared
49.0,1.31131,103.86041,Apartment,Private room,1.0,1.0,3.0,shared
118.0,1.27634,103.84507,Apartment,Private room,2.0,2.0,2.0,baths
59.0,1.31234,103.8578,Apartment,Private room,1.0,1.0,2.0,shared
68.0,1.29746,103.84153,Apartment,Private room,1.0,1.0,2.0,baths
59.0,1.29762,103.84157,Apartment,Private room,1.0,1.0,2.0,shared
320.0,1.27317,103.83434,Apartment,Entire home/apt,1.0,1.0,1.0,baths
149.0,1.27368,103.83432,Apartment,Entire home/apt,1.0,1.0,1.0,baths
266.0,1.27228,103.83394,Apartment,Entire home/apt,1.0,1.0,0.0,baths
290.0,1.27386,103.83233,Apartment,Entire home/apt,1.0,1.0,1.0,baths
271.0,1.27437,103.83293,Apartment,Entire home/apt,1.0,1.0,1.0,baths
30.0,1.31212,103.86349,Apartment,Private room,1.0,1.0,2.0,shared
55.0,1.39926,103.74614,Apartment,Private room,1.0,2.0,1.0,shared
54.0,1.304676490620552,103.79806243190468,Apartment,Private room,1.0,1.0,1.0,shared
165.0,1.30674,103.89852,Apartment,Entire home/apt,2.0,3.0,2.0,baths
320.0,1.27229,103.83286,Apartment,Entire home/apt,1.0,2.0,1.0,baths
287.0,1.27399,103.83267,Apartment,Entire home/apt,1.0,2.0,1.0,baths
70.0,1.31237,103.88693,Apartment,Private room,1.0,3.0,1.0,private
510.0,1.37484,103.88044,Apartment,Entire home/apt,2.0,3.0,2.0,baths
70.0,1.31399,103.89803,Apartment,Private room,1.0,1.0,1.0,shared
167.0,1.2799,103.85316,Apartment,Entire home/apt,1.0,1.0,1.0,baths
269.0,1.31648,103.88486,Hotel,Private room,1.0,8.0,2.0,shared
450.0,1.31854,103.88207,Apartment,Shared room,1.0,1.0,1.0,shared
141.0,1.36942,103.77689,Hotel,Private room,1.0,1.0,1.0,shared
71.0,1.44418,103.80652,Apartment,Private room,1.0,1.0,1.0,shared
49.0,1.31017,103.85999,Apartment,Private room,1.0,1.0,3.0,shared
34.0,1.31531,103.88457,Hotel,Shared room,1.0,6.0,2.0,shared
59.0,1.28313,103.84159,Apartment,Private room,1.0,1.0,2.0,shared
269.0,1.31683,103.8826,Hotel,Private room,1.0,8.0,2.0,shared
210.0,1.27219,103.83402,Apartment,Private room,1.0,2.0,2.0,baths
34.0,1.28432,103.83387,Hotel,Shared room,1.0,1.0,1.0,shared
410.0,1.31094,103.76303,Apartment,Entire home/apt,4.0,4.0,2.0,baths
200.0,1.28021,103.85311,Apartment,Private room,1.0,1.0,2.0,baths
174.0,1.27454,103.83258,Apartment,Entire home/apt,1.0,1.0,1.0,baths
59.0,1.28387,103.835,Apartment,Private room,1.0,1.0,2.0,shared
192.0,1.27292,103.83383,Apartment,Entire home/apt,1.0,1.0,1.0,baths
33.0,1.38918,103.77194,Apartment,Private room,1.0,1.0,1.0,shared
500.0,1.41465,103.89795,House,Entire home/apt,2.0,2.0,1.0,baths
192.0,1.27475,103.83404,Apartment,Entire home/apt,1.0,1.0,1.0,baths
118.0,1.28656,103.82586,Apartment,Private room,1.0,1.0,1.0,private
169.0,1.27454,103.84002,Apartment,Entire home/apt,1.0,1.0,1.0,baths
179.0,1.27529,103.84388,Apartment,Entire home/apt,2.0,2.0,2.0,baths
178.0,1.27233,103.83318,Apartment,Private room,1.0,1.0,1.0,private
168.0,1.28028,103.8487,Apartment,Entire home/apt,1.0,1.0,1.0,baths
152.0,1.27407,103.83426,Apartment,Entire home/apt,1.0,1.0,1.0,baths
181.0,1.27504,103.83424,Apartment,Private room,1.0,1.0,1.0,private
100.0,1.35222,103.84995,Apartment,Private room,1.0,1.0,2.0,baths
380.0,1.29919,103.8537,Apartment,Entire home/apt,1.0,1.0,1.0,baths
175.0,1.2974,103.85334,Apartment,Entire home/apt,1.0,1.0,1.0,baths
228.0,1.27455,103.83489,Apartment,Entire home/apt,1.0,1.0,1.0,baths
181.0,1.27483,103.8347,Apartment,Private room,1.0,1.0,1.0,baths
201.0,1.35209,103.85085,Apartment,Private room,2.0,3.0,2.0,baths
180.0,1.27286,103.83418,Apartment,Entire home/apt,1.0,1.0,1.0,baths
59.0,1.28338,103.8352,Apartment,Private room,1.0,1.0,2.0,shared
518.0,1.30124,103.80098,Apartment,Entire home/apt,3.0,3.0,2.0,baths
181.0,1.27497,103.83395,Apartment,Entire home/apt,1.0,1.0,1.0,baths
55.0,1.37288,103.76524,Apartment,Private room,1.0,1.0,1.0,private
50.0,1.3523,103.69923,Apartment,Private room,1.0,1.0,1.0,shared
41.0,1.30129,103.86056,Hotel,Shared room,1.0,46.0,3.0,shared
73.0,1.28811,103.84853,Hotel,Shared room,1.0,8.0,1.0,shared
80.0,1.30775,103.89944,Apartment,Private room,1.0,1.0,2.0,baths
436.0,1.30262,103.76654,Apartment,Entire home/apt,3.0,4.0,2.0,baths
63.0,1.30766,103.89948,Apartment,Private room,1.0,1.0,2.0,shared
220.0,1.31422,103.90759,Apartment,Entire home/apt,3.0,5.0,3.0,baths
61.0,1.29979,103.85857,Hotel,Shared room,1.0,4.0,3.0,shared
50.0,1.41629,103.84633,Apartment,Private room,2.0,2.0,2.0,shared
180.0,1.27484,103.83239,Apartment,Entire home/apt,1.0,1.0,1.0,baths
66.0,1.30196,103.85935,Hotel,Shared room,1.0,12.0,3.0,shared
101.0,1.28155,103.84501,Hotel,Shared room,1.0,4.0,2.0,shared
56.0,1.28315,103.84252,Hotel,Shared room,1.0,7.0,2.0,shared
64.0,1.28199,103.84277,Hotel,Shared room,1.0,10.0,2.0,shared
59.0,1.30775,103.89944,Apartment,Private room,1.0,1.0,2.0,shared
228.0,1.28396,103.83961,Apartment,Entire home/apt,1.0,1.0,1.0,baths
228.0,1.27396,103.83416,Apartment,Entire home/apt,1.0,1.0,1.0,baths
175.0,1.29732,103.8514,Apartment,Private room,1.0,1.0,1.0,private
286.0,1.28174,103.78598,Hotel,Private room,1.0,5.0,2.0,baths
120.0,1.27956,103.78559,Hotel,Private room,1.0,1.0,1.0,shared
244.0,1.30818,103.90032,Apartment,Entire home/apt,3.0,3.0,2.0,baths
475.0,1.30065,103.82882,Apartment,Entire home/apt,1.0,1.0,1.0,baths
89.0,1.27967,103.7876,Apartment,Private room,1.0,1.0,1.0,shared
223.0,1.28147,103.78529,Hotel,Private room,1.0,6.0,0.0,shared
158.0,1.29963,103.86129,Apartment,Entire home/apt,1.0,2.0,1.0,baths
286.0,1.28125,103.78541,Hotel,Private room,1.0,1.0,1.0,private
286.0,1.28114,103.78561,Hotel,Private room,2.0,4.0,1.0,shared
183.0,1.28187,103.78712,Hotel,Private room,1.0,1.0,1.0,shared
359.0,1.28147,103.78536,Hotel,Private room,2.0,3.0,1.0,shared
359.0,1.28127,103.78577,Hotel,Private room,3.0,5.0,1.0,shared
223.0,1.2796,103.78536,Hotel,Private room,3.0,6.0,1.0,shared
188.0,1.27489,103.83283,Apartment,Entire home/apt,1.0,1.0,1.0,baths
181.0,1.27489,103.83246,Apartment,Entire home/apt,1.0,1.0,1.0,baths
190.0,1.3118,103.85934,House,Private room,1.0,1.0,2.0,baths
255.0,1.28038,103.84195,Hotel,Private room,1.0,1.0,2.0,shared
175.0,1.29684,103.85194,Apartment,Entire home/apt,1.0,1.0,1.0,baths
281.0,1.28038,103.84195,Hotel,Private room,1.0,1.0,2.0,shared
269.0,1.31586,103.88265,Hotel,Private room,1.0,8.0,2.0,shared
175.0,1.29918,103.85212,Apartment,Entire home/apt,1.0,1.0,1.0,baths
222.0,1.29692,103.85195,Apartment,Entire home/apt,1.0,1.0,1.0,baths
228.0,1.27395,103.83335,Apartment,Entire home/apt,1.0,1.0,1.0,baths
228.0,1.27209,103.83428,Apartment,Entire home/apt,1.0,1.0,1.0,baths
120.0,1.35835,103.76498,Apartment,Private room,1.0,2.0,1.0,shared
359.0,1.28165,103.78733,Hotel,Private room,1.0,3.0,1.0,private
113.0,1.28156,103.78553,Hotel,Private room,1.0,1.0,1.0,shared
359.0,1.28153,103.78572,Hotel,Private room,1.0,5.0,1.0,private
203.0,1.28152,103.78567,Hotel,Private room,1.0,2.0,1.0,private
49.0,1.37214,103.76667,Apartment,Private room,1.0,1.0,1.0,private
183.0,1.28098,103.78765,Hotel,Private room,1.0,2.0,1.0,shared
183.0,1.27971,103.78764,Hotel,Private room,1.0,1.0,1.0,shared
359.0,1.27987,103.78742,Hotel,Private room,1.0,2.0,1.0,private
266.0,1.27991,103.78543,Hotel,Private room,1.0,4.0,1.0,private
75.0,1.29735,103.84334,Apartment,Private room,1.0,1.0,1.0,private
120.0,1.31433,103.88301,Apartment,Private room,2.0,2.0,1.0,private
288.0,1.31633,103.89018,Apartment,Entire home/apt,3.0,4.0,2.0,baths
584.0,1.28216,103.8602,Hotel,Private room,1.0,1.0,1.0,private
509.0,1.2823,103.86064,Hotel,Private room,1.0,1.0,1.0,private
520.0,1.30178,103.83315,Apartment,Entire home/apt,1.0,1.0,1.0,baths
85.0,1.31042,103.87204,Hotel,Private room,1.0,4.0,1.0,shared
125.0,1.31159,103.87205,Hotel,Private room,1.0,6.0,1.0,shared
290.0,1.2738,103.84515,Apartment,Entire home/apt,2.0,2.0,2.0,baths
228.0,1.27286,103.83282,Apartment,Entire home/apt,1.0,1.0,1.0,baths
60.0,1.35303,103.88224,House,Private room,1.0,1.0,2.0,baths
400.0,1.2805,103.8518,Apartment,Entire home/apt,1.0,1.0,2.0,baths
34.0,1.31559,103.88275,Hotel,Shared room,1.0,6.0,2.0,shared
49.0,1.3116,103.86012,Apartment,Private room,1.0,1.0,3.0,shared
49.0,1.30996,103.86019,Apartment,Private room,1.0,1.0,3.0,shared
106.0,1.3127,103.86127,Hotel,Private room,1.0,4.0,2.0,shared
49.0,1.31006,103.86192,Apartment,Private room,1.0,1.0,3.0,shared
246.0,1.3125,103.86121,Hotel,Private room,1.0,10.0,1.0,private
40.0,1.28378,103.83318,Apartment,Private room,1.0,1.0,2.0,shared
134.0,1.33707,103.74169,Apartment,Entire home/apt,1.0,1.0,1.0,baths
161.0,1.33713,103.74175,Apartment,Entire home/apt,2.0,2.0,2.0,baths
103.0,1.3011,103.86049,Hotel,Shared room,1.0,1.0,6.0,shared
190.0,1.29194,103.76775,Hotel,Private room,1.0,2.0,1.0,private
140.0,1.33506,103.78559,Apartment,Private room,1.0,1.0,1.0,shared
190.0,1.29196,103.7697,Hotel,Private room,1.0,1.0,1.0,private
68.0,1.31305,103.88743,Apartment,Private room,1.0,1.0,1.0,shared
172.0,1.29133,103.76769,Hotel,Private room,1.0,1.0,1.0,private
250.0,1.28401,103.785,Apartment,Entire home/apt,1.0,2.0,1.0,baths
250.0,1.2837,103.78496,Apartment,Entire home/apt,1.0,2.0,1.0,baths
37.0,1.4304,103.77993,Apartment,Private room,1.0,2.0,1.0,shared
25.0,1.30868,103.85484,Apartment,Private room,1.0,1.0,2.0,baths
49.0,1.3119,103.86177,Apartment,Private room,1.0,1.0,3.0,shared
490.0,1.30599,103.85248,Apartment,Entire home/apt,2.0,3.0,2.0,baths
35.0,1.38784,103.89001,Apartment,Private room,1.0,1.0,2.0,shared
127.0,1.27526,103.84376,Apartment,Entire home/apt,1.0,1.0,1.0,baths
196.0,1.27412,103.84434,Apartment,Entire home/apt,2.0,2.0,2.0,baths
113.0,1.44372,103.80708,Apartment,Private room,1.0,1.0,1.0,private
250.0,1.2984,103.83397,Apartment,Private room,1.0,1.0,1.0,shared
27.0,1.31713,103.88446,Hotel,Shared room,1.0,6.0,2.0,shared
400.0,1.29529,103.84,Apartment,Entire home/apt,2.0,2.0,1.0,baths
325.0,1.2951,103.84071,Apartment,Entire home/apt,1.0,1.0,1.0,baths
99.0,1.34182,103.71784,Apartment,Private room,1.0,1.0,2.0,baths
127.0,1.34103,103.88288,Apartment,Entire home/apt,1.0,1.0,1.0,baths
220.0,1.29589,103.83195,Apartment,Entire home/apt,3.0,4.0,2.0,baths
150.0,1.28165,103.85158,Apartment,Entire home/apt,1.0,1.0,1.0,baths
488.0,1.30602,103.851,Apartment,Entire home/apt,2.0,3.0,2.0,baths
100.0,1.30712,103.89969,Apartment,Entire home/apt,1.0,1.0,1.0,baths
175.0,1.29701,103.85215,Apartment,Entire home/apt,1.0,1.0,1.0,baths
55.0,1.29623,103.83217,Apartment,Private room,1.0,5.0,2.0,shared
300.0,1.32813,103.84965,Apartment,Entire home/apt,3.0,3.0,2.0,baths
106.0,1.31983,103.86112,Apartment,Private room,2.0,1.0,2.0,baths
203.0,1.2823,103.78702,Hotel,Private room,1.0,2.0,2.0,baths
268.0,1.31526,103.88967,Apartment,Entire home/apt,3.0,4.0,2.0,baths
200.0,1.29555,103.82864,Apartment,Entire home/apt,2.0,3.0,1.0,baths
172.0,1.27874,103.84688,Apartment,Entire home/apt,1.0,1.0,1.0,baths
82.0,1.32201,103.85756,Apartment,Private room,1.0,1.0,1.0,shared
250.0,1.35297,103.85176,Apartment,Entire home/apt,2.0,2.0,1.0,baths
190.0,1.30583,103.85355,Hotel,Private room,1.0,1.0,1.0,private
49.0,1.31053,103.86003,Apartment,Private room,1.0,1.0,3.0,shared
120.0,1.27549,103.8489,Apartment,Private room,1.0,1.0,1.0,shared
300.0,1.27548,103.84497,Apartment,Entire home/apt,1.0,1.0,1.0,baths
148.0,1.29433,103.84125,Apartment,Entire home/apt,2.0,2.0,1.0,baths
180.0,1.31144,103.8797,Apartment,Entire home/apt,4.0,4.0,2.0,baths
444.0,1.29795,103.85562,Hotel,Private room,1.0,1.0,1.0,private
444.0,1.29647,103.8577,Hotel,Private room,1.0,2.0,1.0,private
490.0,1.29656,103.85775,Hotel,Private room,1.0,2.0,1.0,private
96.0,1.34377,103.85202,Apartment,Private room,1.0,1.0,0.0,shared
125.0,1.31368,103.8915,Apartment,Private room,1.0,1.0,2.0,shared
177.0,1.28146,103.84125,Hotel,Private room,1.0,1.0,2.0,shared
289.0,1.28152,103.84099,Hotel,Private room,1.0,1.0,2.0,baths
60.0,1.35872,103.84547,Apartment,Private room,1.0,3.0,2.0,shared
49.0,1.30963,103.86018,Apartment,Private room,1.0,1.0,3.0,shared
200.0,1.29321,103.7691,Hotel,Private room,3.0,1.0,1.0,baths
49.0,1.31473,103.8816,Apartment,Private room,1.0,1.0,3.0,shared
49.0,1.31161,103.86259,Apartment,Private room,1.0,1.0,3.0,shared
169.0,1.28037,103.84687,Apartment,Entire home/apt,1.0,1.0,1.0,baths
195.0,1.33626,103.74356,Apartment,Entire home/apt,1.0,1.0,1.0,baths
550.0,1.30297,103.84918,Apartment,Entire home/apt,4.0,10.0,4.0,baths
120.0,1.31149,103.83788,Apartment,Private room,1.0,1.0,1.0,baths
120.0,1.31994,103.8535,Apartment,Private room,1.0,1.0,1.0,private
165.0,1.30322,103.86345,Apartment,Entire home/apt,1.0,1.0,1.0,baths
158.0,1.33525,103.74116,Apartment,Entire home/apt,2.0,2.0,2.0,baths
127.0,1.31343,103.85975,Apartment,Entire home/apt,1.0,1.0,1.0,baths
425.0,1.29302,103.84111,Apartment,Entire home/apt,1.0,1.0,1.0,baths
571.0,1.31095,103.76157,Apartment,Entire home/apt,4.0,4.0,2.0,baths
491.0,1.30046,103.83681,Apartment,Entire home/apt,1.0,1.0,1.0,baths
491.0,1.3001,103.83868,Apartment,Entire home/apt,1.0,1.0,1.0,baths
511.0,1.3004,103.83701,Apartment,Entire home/apt,1.0,1.0,1.0,baths
444.0,1.30034,103.83671,Apartment,Entire home/apt,1.0,1.0,1.0,baths
143.0,1.35408,103.85128,Apartment,Entire home/apt,2.0,2.0,2.0,baths
160.0,1.29838,103.85742,Hotel,Private room,1.0,1.0,1.0,private
180.0,1.27757,103.79415,Apartment,Entire home/apt,3.0,3.0,3.0,baths
195.0,1.27528,103.84549,Apartment,Entire home/apt,1.0,1.0,1.0,baths
185.0,1.32655,103.85072,Apartment,Entire home/apt,2.0,2.0,2.0,baths
171.0,1.27501,103.84688,Apartment,Entire home/apt,1.0,1.0,1.0,baths
230.0,1.29535,103.80473,Apartment,Entire home/apt,1.0,1.0,1.0,baths
70.0,1.4203517304260134,103.8467068398134,Apartment,Private room,1.0,1.0,2.0,baths
72.0,1.41863,103.84743,Apartment,Private room,1.0,1.0,2.0,shared
70.0,1.31428,103.85804,Apartment,Private room,1.0,1.0,1.0,shared
48.0,1.36087,103.84342,Apartment,Private room,1.0,1.0,2.0,shared
109.0,1.2928730249404907,103.8303451538086,Apartment,Private room,1.0,1.0,2.0,baths
368.0,1.28698,103.78654,Apartment,Entire home/apt,1.0,1.0,1.0,baths
180.0,1.34548,103.87174,Apartment,Private room,1.0,1.0,1.0,private
144.0,1.27989,103.85201,Apartment,Entire home/apt,1.0,1.0,1.0,baths
49.0,1.30966,103.86045,Apartment,Private room,1.0,1.0,3.0,shared
61.0,1.34552,103.70525,Apartment,Private room,1.0,1.0,1.0,shared
61.0,1.34535,103.70508,Apartment,Private room,1.0,1.0,1.0,shared
155.0,1.27537,103.84244,Apartment,Entire home/apt,1.0,1.0,1.0,baths
250.0,1.30627,103.8287,Apartment,Entire home/apt,2.0,2.0,1.0,baths
61.0,1.34406,103.70405,Apartment,Private room,1.0,1.0,1.0,shared
49.0,1.30968,103.8616,Apartment,Private room,1.0,1.0,3.0,shared
49.0,1.31121,103.86082,Apartment,Private room,1.0,1.0,4.0,shared
50.0,1.32031,103.84703,Apartment,Private room,1.0,1.0,1.0,shared
35.0,1.35965,103.8458,Apartment,Private room,1.0,1.0,1.0,baths
60.0,1.3556,103.86376,Apartment,Private room,1.0,1.0,1.0,private
130.0,1.30946,103.85386,Apartment,Entire home/apt,1.0,1.0,1.0,baths
49.0,1.31583,103.88123,Apartment,Private room,1.0,1.0,3.0,shared
150.0,1.3058,103.85581,Hotel,Private room,1.0,1.0,1.0,private
144.0,1.30607,103.85583,Hotel,Private room,1.0,1.0,1.0,private
161.0,1.27432,103.84408,Apartment,Entire home/apt,1.0,1.0,1.0,baths
165.0,1.2733,103.84407,Apartment,Entire home/apt,1.0,1.0,1.0,baths
180.0,1.274,103.84668,Apartment,Entire home/apt,1.0,1.0,1.0,baths
160.0,1.31349,103.76043,Apartment,Entire home/apt,1.0,1.0,1.0,baths
225.0,1.31279,103.75818,Apartment,Entire home/apt,2.0,2.0,1.0,baths
60.0,1.35582,103.86405,Apartment,Private room,1.0,1.0,1.0,shared
52.0,1.3707529520366353,103.82924638688564,House,Private room,1.0,1.0,1.0,shared
223.0,1.28038,103.78563,Hotel,Private room,1.0,1.0,1.0,private
95.0,1.30557,103.89986,Apartment,Entire home/apt,1.0,1.0,1.0,baths
250.0,1.30175,103.86139,Apartment,Entire home/apt,2.0,2.0,1.0,baths
495.0,1.31559,103.82586,Apartment,Entire home/apt,3.0,4.0,2.0,baths
430.0,1.29859,103.86059,Apartment,Entire home/apt,1.0,1.0,1.0,baths
170.0,1.30192,103.86152,Apartment,Entire home/apt,1.0,1.0,1.0,baths
425.0,1.30111,103.82859,Apartment,Entire home/apt,1.0,1.0,1.0,baths
320.0,1.27565,103.84561,Apartment,Entire home/apt,2.0,2.0,1.0,baths
211.0,1.27554,103.84578,Apartment,Entire home/apt,2.0,2.0,1.0,baths
430.0,1.31765,103.82551,Apartment,Entire home/apt,2.0,3.0,2.0,baths
290.0,1.31532,103.82554,Apartment,Entire home/apt,1.0,1.0,1.0,baths
375.0,1.31831,103.84588,Apartment,Entire home/apt,3.0,3.0,2.0,baths
300.0,1.32805,103.84948,Apartment,Entire home/apt,3.0,3.0,2.0,baths
585.0,1.29127,103.8458,Apartment,Entire home/apt,3.0,4.0,2.0,baths
511.0,1.30459,103.84939,Apartment,Entire home/apt,4.0,6.0,4.0,baths
137.0,1.27347,103.84404,Apartment,Entire home/apt,1.0,1.0,1.0,baths
230.0,1.33654,103.74277,Apartment,Entire home/apt,1.0,1.0,1.0,baths
