host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_group_cleansed,latitude,longitude,availability_30,availability_90,availability_365,property_type,room_type,accommodates,bedrooms,beds,instant_bookable,price,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_cleanliness,calculated_host_listings_count,calculated_host_listings_count_private_rooms,bathroom_qty,bathroom_type,Long term stays allowed,Television,Heater,Internet,Air Conditioning,Essentials,Swimming Pool,Washer,Refrigerator,Cooking basics,Gym,Bathtub,Coffee,Clothing storage,Garden,Elevator,Security Lock,Patio or balcony,BBQ Grill,Sound system,name_len,desc_len,mrtDisp,nearestMRT,cityDisp
unknown,0.8849536231883985,0.0,f,t,f,Bedok,East Region,1.31163,103.93572,1.0,1.0,1.0,Apartment,Private room,2,1.0,1.0,f,141.0,0,0.0,0.0,0.0,2,2,1.0,baths,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6,59,1.5102965345751866,Bedok,10.036389219300116
unknown,0.8849536231883985,0.7301176800224078,f,t,t,Jurong West,West Region,1.34313,103.68921,0.0,0.0,0.0,Apartment,Private room,1,1.0,2.0,f,40.0,0,0.0,0.0,0.0,1,1,2.0,baths,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8,56,1.0976956325907135,Pioneer,19.072297249173047
a few days or more,0.0,0.7301176800224078,f,t,f,Jurong West,West Region,1.34054,103.71994,0.9666666666666667,0.9888888888888889,0.4931506849315068,Apartment,Entire home/apt,4,2.0,2.0,f,130.0,3,0.04,3.67,4.0,1,0,1.0,baths,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8,82,0.4249081337594696,Lakeside,15.797198507477862
unknown,0.8849536231883985,0.7301176800224078,f,t,t,Marine Parade,Central Region,1.30494,103.90306,0.0,0.0,0.0,Apartment,Entire home/apt,2,1.0,2.0,f,299.0,11,0.17,4.73,4.91,4,2,2.0,baths,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,115,1.6305119803061785,Dakota,6.370437021868808
within a few hours,1.0,1.0,t,t,f,Outram,Central Region,1.27703,103.8437,0.0,0.17777777777777778,0.5397260273972603,Apartment,Entire home/apt,1,1.0,1.0,t,140.0,67,0.92,4.91,4.97,1,0,2.0,baths,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7,162,0.34884758957977086,Tanjong Pagar,0.9882177066847644
within an hour,1.0,0.86,f,t,t,Bedok,East Region,1.31675,103.91272,0.0,0.4666666666666667,0.8684931506849315,Apartment,Private room,3,1.0,1.0,f,71.0,4,0.07,5.0,4.75,39,26,1.0,private,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,167,0.4789605130225142,Kembangan,7.90242393193683
within an hour,1.0,0.86,f,t,t,Bedok,East Region,1.32531,103.91656,0.0,0.0,0.7232876712328767,House,Private room,2,1.0,1.0,f,130.0,0,0.0,0.0,0.0,39,26,1.0,private,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7,166,0.5922248219388243,Kembangan,8.750408557073582
within a day,1.0,1.0,f,t,t,Geylang,Central Region,1.31552,103.88215,0.0,0.5555555555555556,0.8904109589041096,Apartment,Private room,1,1.0,1.0,f,39.0,4,0.06,4.25,4.5,65,64,3.0,shared,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,147,0.12602197390924993,Aljunied,5.060560464847719
unknown,0.8849536231883985,0.0,f,t,f,Tanglin,Central Region,1.31723,103.83244,0.9333333333333333,0.9777777777777777,0.9945205479452055,Apartment,Private room,2,1.0,1.0,f,150.0,0,0.0,0.0,0.0,1,1,1.0,baths,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6,82,0.7265315306660286,Newton,4.247942722438167
within a day,0.9,1.0,f,t,t,Kallang,Central Region,1.31053,103.86075,0.0,0.0,0.7232876712328767,Apartment,Private room,1,1.0,1.0,t,47.0,1,0.02,5.0,4.0,97,95,3.0,shared,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,150,0.423435994105437,Lavender,3.2551421032961096
unknown,0.8849536231883985,0.7301176800224078,f,t,f,Queenstown,Central Region,1.27762,103.78745,0.0,0.0,0.0,Apartment,Private room,2,1.0,1.0,t,65.0,24,0.34,4.63,4.25,1,1,1.0,shared,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8,103,0.5216403787950207,Pasir Panjang,6.982140123460094
unknown,0.8849536231883985,0.0,f,t,f,Pasir Ris,East Region,1.35563,103.96517,1.0,1.0,1.0,Apartment,Shared room,1,1.0,1.0,f,80.0,0,0.0,0.0,0.0,1,0,0.0,baths,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,48,1.080827180268684,Tampines East,15.119555677592071
within a day,0.9,1.0,f,t,t,Kallang,Central Region,1.30983,103.86232,0.0,0.0,0.726027397260274,Apartment,Private room,1,1.0,1.0,t,59.0,6,0.08,4.83,4.5,97,95,3.0,shared,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,152,0.26716617512206287,Lavender,3.2524239448227794
within a few hours,0.9,0.83,t,t,t,Pasir Ris,East Region,1.35488,103.96519,0.3,0.1111111111111111,0.7506849315068493,Apartment,Entire home/apt,5,2.0,3.0,t,198.0,19,0.29,4.68,4.58,2,0,2.0,baths,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7,148,1.0920409612070097,Tampines East,15.077248880676942
unknown,0.8849536231883985,0.7301176800224078,f,t,f,Queenstown,Central Region,1.30285,103.79575,0.0,0.0,0.6383561643835617,Apartment,Private room,2,1.0,1.0,f,100.0,2,0.03,5.0,5.0,1,1,1.0,private,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9,174,0.2899883177490784,Commonwealth,6.4106314197340675
unknown,0.8849536231883985,0.0,f,t,t,Kallang,Central Region,1.31348,103.86046,1.0,1.0,1.0,Apartment,Entire home/apt,6,1.0,2.0,f,255.0,0,0.0,0.0,0.0,16,0,1.0,baths,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9,150,0.29404787627693324,Bendemeer,3.5516130236636823
within a day,1.0,1.0,f,t,t,Kallang,Central Region,1.3085,103.86112,0.0,0.0,0.7232876712328767,Apartment,Private room,1,1.0,1.0,t,49.0,2,0.03,4.5,4.0,65,64,3.0,shared,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,150,0.2484157823277228,Lavender,3.0626749663374087
unknown,0.8849536231883985,0.0,f,t,t,Kallang,Central Region,1.31212,103.86059,1.0,1.0,1.0,Apartment,Entire home/apt,6,1.0,2.0,f,284.0,4,0.07,4.25,3.5,16,0,1.0,baths,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9,150,0.3280099918067186,Bendemeer,3.4140384246562028
unknown,0.8849536231883985,0.7301176800224078,f,t,t,Bukit Batok,West Region,1.34724,103.74834,1.0,1.0,1.0,Apartment,Private room,1,1.0,1.0,t,86.0,5,0.07,4.6,4.4,4,4,1.0,shared,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2,25,0.24669033306439772,Bukit Batok,13.351576720089133
within a day,0.9,1.0,f,t,t,Geylang,Central Region,1.31548,103.8821,0.7,0.9,0.9753424657534246,Apartment,Private room,1,1.0,1.0,f,49.0,1,0.01,5.0,5.0,97,95,3.0,shared,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,147,0.13278614847089126,Aljunied,5.053486106840197
unknown,0.8849536231883985,0.7301176800224078,f,t,t,Kallang,Central Region,1.31982,103.85761,0.0,0.0,0.0,Apartment,Private room,1,1.0,1.0,f,25.0,0,0.0,0.0,0.0,1,1,1.0,shared,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7,53,0.4506733134738911,Boon Keng,4.1480275359985175
within a few hours,0.9,0.83,t,t,t,Tampines,East Region,1.34358,103.95383,0.0,0.0,0.32054794520547947,Apartment,Entire home/apt,6,3.0,5.0,t,200.0,4,0.06,3.5,3.5,2,0,2.0,baths,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,7,146,0.06622296156026243,Simei,13.347431513791266
unknown,0.8849536231883985,0.0,f,t,t,Kallang,Central Region,1.3093,103.8588,1.0,1.0,1.0,Apartment,Entire home/apt,6,1.0,2.0,f,255.0,6,0.09,4.0,4.2,16,0,1.0,baths,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9,151,0.5206597844982206,Lavender,3.0520980813608847
unknown,0.8849536231883985,0.0,f,t,t,Kallang,Central Region,1.31165,103.86019,1.0,1.0,1.0,Apartment,Entire home/apt,6,1.0,2.0,f,255.0,1,0.02,0.0,0.0,16,0,1.0,baths,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7,154,0.39389752098361697,Bendemeer,3.3497328459095286
unknown,0.8849536231883985,0.7301176800224078,f,t,f,Bukit Merah,Central Region,1.27735,103.83875,0.0,0.0,0.0,Apartment,Private room,1,1.0,1.0,f,45.0,0,0.0,0.0,0.0,2,2,1.0,baths,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7,9,0.3394163410143472,Outram Park,1.4148533531156475
unknown,0.8849536231883985,0.7301176800224078,f,t,f,Serangoon,North-East Region,1.37451,103.87284,1.0,1.0,0.2493150684931507,Apartment,Private room,2,1.0,1.0,t,200.0,6,0.16,5.0,5.0,3,3,1.0,private,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7,1,2.0990428930573755,Kovan,10.455086898404321
unknown,0.8849536231883985,0.0,f,t,f,Bedok,East Region,1.31204,103.93769,1.0,1.0,1.0,Apartment,Private room,2,1.0,1.0,f,100.0,0,0.0,0.0,0.0,2,2,1.0,baths,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,1.5728016058907899,Bedok,10.25866055619131
unknown,0.8849536231883985,0.0,f,t,t,Kallang,Central Region,1.31215,103.86168,1.0,1.0,1.0,Apartment,Entire home/apt,6,1.0,2.0,f,284.0,1,0.02,4.0,4.0,16,0,1.0,baths,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8,151,0.23144193235901567,Bendemeer,3.4607848522485143
unknown,0.8849536231883985,0.0,f,t,t,Kallang,Central Region,1.31188,103.85991,1.0,1.0,1.0,Apartment,Entire home/apt,6,1.0,2.0,f,255.0,0,0.0,0.0,0.0,16,0,1.0,baths,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8,151,0.40668292083279495,Bendemeer,3.3634887658077313
a few days or more,0.0,0.7301176800224078,f,t,f,Toa Payoh,Central Region,1.33537,103.84462,0.9666666666666667,0.9888888888888889,0.9972602739726028,Apartment,Shared room,2,1.0,1.0,t,50.0,0,0.0,0.0,0.0,1,0,1.0,shared,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0.45463402574826645,Toa Payoh,5.820734999855258
unknown,0.8849536231883985,0.7301176800224078,f,t,f,Novena,Central Region,1.32257,103.84395,1.0,1.0,0.2493150684931507,Apartment,Private room,2,1.0,1.0,t,65.0,4,0.06,4.5,4.5,1,1,1.0,shared,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,93,0.28244925092753487,Novena,4.418121377550601
within an hour,1.0,0.0,f,t,t,Bukit Panjang,West Region,1.37466,103.76596,0.0,0.06666666666666667,0.04657534246575343,Apartment,Private room,1,1.0,1.0,f,38.0,2,0.06,5.0,5.0,1,1,1.0,shared,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6,179,0.5410682244784814,Cashew,13.801442049960645
unknown,0.8849536231883985,0.7301176800224078,f,t,f,Sembawang,North Region,1.45152,103.81413,1.0,1.0,1.0,Apartment,Private room,1,1.0,1.0,t,28.0,1,0.02,0.0,0.0,2,2,1.0,private,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,52,0.7106065305103818,Sembawang,19.125518781431555
unknown,0.8849536231883985,0.7301176800224078,f,t,t,Sembawang,North Region,1.44814,103.81647,0.0,0.0,0.4657534246575342,Apartment,Private room,2,1.0,1.0,f,35.0,0,0.0,0.0,0.0,1,1,1.0,private,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7,62,0.41405667672196383,Sembawang,18.70453527490554
within an hour,0.99,0.83,t,t,t,Outram,Central Region,1.28156,103.84489,0.6,0.8666666666666667,0.9671232876712329,Hotel,Entire home/apt,1,1.0,1.0,t,163.0,114,1.62,4.77,4.86,51,0,1.0,baths,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,161,0.3625868662345272,Chinatown,0.6001096647511472
within an hour,0.99,0.83,t,t,t,Outram,Central Region,1.28243,103.84677,0.5666666666666667,0.8222222222222222,0.9561643835616438,Hotel,Entire home/apt,2,1.0,1.0,t,164.0,153,2.19,4.78,4.82,51,0,1.0,baths,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,157,0.20230089013773994,Telok Ayer,0.37187349958018096
within a day,0.8,0.21,f,t,t,Newton,Central Region,1.30933,103.84064,0.9666666666666667,0.9888888888888889,0.24383561643835616,House,Entire home/apt,6,3.0,3.0,f,200.0,1,0.01,4.0,4.0,7,6,2.0,baths,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,93,0.5789150276578381,Newton,3.0757565394113313
unknown,0.8849536231883985,0.7301176800224078,f,t,f,Sengkang,North-East Region,1.39892,103.87283,0.0,0.0,0.0,Apartment,Private room,2,1.0,1.0,f,71.0,0,0.0,0.0,0.0,1,1,2.0,baths,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,86,2.6427976278036183,Sengkang,13.104474712856387
within a day,1.0,0.5,f,t,f,Tanglin,Central Region,1.30926,103.80315,0.0,0.044444444444444446,0.5041095890410959,Apartment,Private room,1,1.0,1.0,f,55.0,17,0.24,4.63,4.88,1,1,1.0,shared,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7,163,0.8105057781565259,Holland Village,5.954619324888739
within an hour,1.0,0.84,f,t,t,Queenstown,Central Region,1.29934,103.78719,0.26666666666666666,0.5555555555555556,0.8904109589041096,Apartment,Entire home/apt,2,1.0,1.0,t,554.0,6,0.28,5.0,5.0,3,0,2.0,baths,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,8,150,0.07200704818670593,one-north,7.206585743761777
within an hour,1.0,0.84,f,t,t,Queenstown,Central Region,1.29759,103.78741,0.6,0.8666666666666667,0.9671232876712329,Apartment,Entire home/apt,2,1.0,1.0,t,523.0,10,0.15,4.4,4.4,3,0,2.0,baths,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6,150,0.2524876804777498,one-north,7.137065823270594
within an hour,1.0,0.84,f,t,t,Queenstown,Central Region,1.29828,103.78922,0.5666666666666667,0.5777777777777777,0.8821917808219178,Apartment,Entire home/apt,2,1.0,1.0,t,514.0,1,0.05,4.0,4.0,3,0,1.0,baths,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,7,150,0.2524053947673939,one-north,6.959012557894781
within a day,0.9,1.0,f,t,t,Outram,Central Region,1.283,103.84175,0.7333333333333333,0.9111111111111111,0.9780821917808219,Apartment,Private room,1,1.0,1.0,t,45.0,1,0.01,4.0,3.0,97,95,2.0,shared,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7,145,0.27168864052245895,Chinatown,0.9177358434205919
unknown,0.8849536231883985,0.5,f,t,f,Bedok,East Region,1.31708,103.93429,0.0,0.0,0.0,Apartment,Private room,2,1.0,1.0,f,89.0,7,0.12,3.5,3.5,1,1,1.0,private,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,17,0.8975980055585342,Bedok,10.095040133457607
within a day,0.8,0.21,f,t,t,Newton,Central Region,1.31268,103.83774,1.0,1.0,1.0,House,Private room,2,1.0,1.0,f,70.0,29,0.41,4.79,4.54,7,6,1.0,baths,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,151,0.13163447766393563,Newton,3.539803944022596
unknown,0.8849536231883985,0.7301176800224078,f,t,f,Punggol,North-East Region,1.39828,103.91404,0.9333333333333333,0.9777777777777777,0.2410958904109589,Apartment,Private room,1,2.0,2.0,f,85.0,0,0.0,0.0,0.0,1,1,2.0,baths,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,54,1.5080746859223944,Punggol,14.633574705167268
within a day,0.8,0.21,f,t,t,Newton,Central Region,1.3114,103.83911,1.0,1.0,1.0,House,Private room,2,1.0,1.0,f,79.0,12,0.21,4.83,4.42,7,6,1.0,baths,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,17,0.2960838881658007,Newton,3.350906324062736
within a day,0.8,0.21,f,t,t,Novena,Central Region,1.31234,103.84297,0.0,0.4222222222222222,0.8575342465753425,House,Private room,2,1.0,1.0,f,79.0,12,0.18,4.5,4.58,7,6,1.0,shared,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,11,0.5745659643383475,Newton,3.3223280334071283
unknown,0.8849536231883985,0.0,f,t,t,Tampines,East Region,1.34159,103.95805,1.0,1.0,0.2493150684931507,House,Private room,2,1.0,1.0,f,89.0,11,0.16,4.91,4.82,1,1,1.0,shared,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,159,0.390370159933274,Upper Changi,13.648669920417055
within an hour,1.0,0.83,f,t,t,Newton,Central Region,1.30641,103.84045,0.0,0.17777777777777778,0.7972602739726027,Apartment,Private room,2,1.0,1.0,f,106.0,14,0.2,4.36,3.85,8,8,1.0,private,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,181,0.693700223215029,Somerset,2.7803840674997975
within a day,1.0,0.7301176800224078,f,t,f,Jurong West,West Region,1.34313,103.68701,1.0,1.0,0.4958904109589041,Apartment,Private room,1,1.0,1.0,f,55.0,1,0.01,0.0,0.0,2,2,1.0,baths,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6,75,1.3081099414203872,Pioneer,19.30168948736611
within a day,1.0,0.7301176800224078,f,t,t,Queenstown,Central Region,1.2803,103.78528,1.0,1.0,0.4958904109589041,Apartment,Entire home/apt,6,1.0,4.0,t,388.0,35,0.55,4.8,4.89,2,0,1.0,baths,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,5,160,0.48378051191264665,Haw Par Villa,7.202473976822999
within a day,1.0,0.7301176800224078,f,t,f,Western Water Catchment,West Region,1.34406,103.68659,0.0,0.2,0.29863013698630136,Apartment,Private room,1,1.0,1.0,f,51.0,1,0.02,0.0,0.0,2,2,1.0,baths,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,81,1.3993665657747398,Pioneer,19.381327396639737
within a day,1.0,1.0,f,t,t,Kallang,Central Region,1.31005,103.85829,0.0,0.0,0.4657534246575342,Hotel,Private room,10,1.0,10.0,f,279.0,10,0.15,4.0,3.78,15,3,5.0,baths,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,161,0.47940745138662977,Farrer Park,3.113961405131239
within an hour,1.0,0.18,f,t,t,Kallang,Central Region,1.31721,103.85684,0.0,0.5555555555555556,0.8904109589041096,Apartment,Entire home/apt,2,1.0,1.0,f,85.0,15,0.21,4.93,4.93,8,3,2.0,baths,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,37,0.5492738192343012,Farrer Park,3.8465295573336276
unknown,0.8849536231883985,0.0,f,t,t,Kallang,Central Region,1.31044,103.86078,1.0,1.0,1.0,Apartment,Entire home/apt,6,1.0,2.0,f,284.0,28,0.42,4.21,4.04,16,0,1.0,baths,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9,147,0.41358666392424814,Lavender,3.2470647899310774
within an hour,1.0,0.89,t,t,t,Bedok,East Region,1.32373,103.91641,0.0,0.23333333333333334,0.810958904109589,House,Private room,3,1.0,1.0,f,180.0,1,0.02,5.0,5.0,36,23,2.0,baths,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8,150,0.4492285789574665,Kembangan,8.643649616326893
within an hour,1.0,0.89,t,t,t,Bedok,East Region,1.32516,103.91487,0.0,0.6333333333333333,0.9095890410958904,House,Private room,3,1.0,1.0,f,140.0,0,0.0,0.0,0.0,36,23,1.0,private,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8,151,0.48958818875566507,Kembangan,8.58307629890797
within an hour,1.0,0.89,t,t,t,Bedok,East Region,1.32362,103.9146,0.0,0.0,0.024657534246575342,House,Private room,4,1.0,2.0,f,200.0,1,0.03,5.0,3.0,36,23,1.0,private,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,10,150,0.31911337016156177,Kembangan,8.465957607495096
within an hour,1.0,0.89,t,t,t,Bedok,East Region,1.31844,103.91237,0.0,0.1111111111111111,0.2821917808219178,Apartment,Private room,3,1.0,1.0,f,100.0,4,0.11,4.75,4.25,36,23,1.0,private,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,140,0.3080070326172906,Kembangan,7.958671989336412
within an hour,1.0,0.89,t,t,t,Bedok,East Region,1.31703,103.91242,0.0,0.0,0.6410958904109589,Apartment,Private room,3,1.0,1.0,f,130.0,4,0.1,5.0,4.75,36,23,1.0,private,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,140,0.4553659054103866,Kembangan,7.887771142714038
unknown,0.8849536231883985,0.25,f,t,t,Kallang,Central Region,1.31252,103.86088,0.0,0.0,0.0,Hotel,Shared room,16,1.0,16.0,t,24.0,89,1.26,4.22,4.25,15,0,6.0,shared,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,171,0.27795782258522633,Bendemeer,3.4669371823100046
